,away_corner,away_half_score,away_rank,away_red,away_score,away_team,away_yellow,competition_id,home_corner,home_half_score,home_rank,home_red,home_score,home_team,home_yellow,match_id,open_date,season_id,season_name
12461,-1,1,,0,2,10221,0,120,-1,1,,0,1,10027,0,186679,1070208000,683,2003-2004
12462,-1,1,,0,1,10371,0,120,-1,0,,0,0,10425,0,186680,1070208000,683,2003-2004
12463,-1,1,,0,1,10029,0,120,-1,1,,0,2,10326,0,186681,1070208000,683,2003-2004
12464,-1,0,,0,0,10252,0,120,-1,0,,0,0,10015,0,186682,1070215200,683,2003-2004
12465,-1,0,,0,1,10493,0,120,-1,0,,0,0,10219,0,186683,1070222400,683,2003-2004
12466,-1,0,,0,0,10219,0,120,-1,0,,0,0,10372,0,186684,1067711400,683,2003-2004
12467,-1,1,,0,1,10221,0,120,-1,0,,0,0,10371,0,186685,1067711400,683,2003-2004
12468,-1,0,,0,0,10027,0,120,-1,1,,0,3,10217,0,186686,1067718600,683,2003-2004
12469,-1,1,,0,2,10251,0,120,-1,1,,0,1,10029,0,186687,1067788800,683,2003-2004
12470,-1,2,,0,2,10531,0,120,-1,0,,0,0,10220,0,186688,1067788800,683,2003-2004
12471,-1,0,,0,0,10031,0,120,-1,1,,0,2,10252,0,186689,1067788800,683,2003-2004
12472,-1,0,,0,0,10749,0,120,-1,1,,0,1,10493,0,186690,1067788800,683,2003-2004
12473,-1,0,,0,0,10425,0,120,-1,2,,0,2,10743,0,186691,1067788800,683,2003-2004
12474,-1,1,,0,3,10015,0,120,-1,0,,0,3,10222,0,186692,1067796000,683,2003-2004
12475,-1,3,,0,5,10325,0,120,-1,0,,0,0,10326,0,186693,1067803200,683,2003-2004
12476,-1,0,,0,0,10220,0,120,-1,1,,0,1,10027,0,186694,1068316200,683,2003-2004
12477,-1,1,,0,1,10371,0,120,-1,1,,0,1,10531,0,186695,1068316200,683,2003-2004
12478,-1,1,,0,1,10222,0,120,-1,0,,0,2,10219,0,186696,1068323400,683,2003-2004
12479,-1,0,,0,1,10743,0,120,-1,0,,0,0,10031,0,186697,1068393600,683,2003-2004
12480,-1,0,,0,0,10493,0,120,-1,0,,0,1,10251,0,186698,1068393600,683,2003-2004
12481,-1,1,,0,2,10221,0,120,-1,1,,0,1,10325,0,186699,1068393600,683,2003-2004
12482,-1,1,,0,1,10372,0,120,-1,3,,0,4,10326,0,186700,1068393600,683,2003-2004
12483,-1,1,,0,1,10252,0,120,-1,1,,0,1,10749,0,186701,1068393600,683,2003-2004
12484,-1,0,,0,1,10029,0,120,-1,1,,0,2,10015,0,186702,1068400800,683,2003-2004
12485,-1,0,,0,1,10217,0,120,-1,4,,0,4,10425,0,186703,1068408000,683,2003-2004
12486,-1,3,,0,3,10015,0,120,-1,1,,0,1,10220,0,186704,1071340200,683,2003-2004
12487,-1,1,,0,2,10251,0,120,-1,2,,0,2,10371,0,186705,1071347400,683,2003-2004
12488,-1,0,,0,0,10222,0,120,-1,2,,0,2,10493,0,186706,1071347400,683,2003-2004
12489,-1,1,,0,1,10325,0,120,-1,0,,0,0,10029,0,186707,1071417600,683,2003-2004
12490,-1,0,,0,0,10372,0,120,-1,0,,0,0,10252,0,186708,1071417600,683,2003-2004
12491,-1,1,,0,1,10326,0,120,-1,1,,0,3,10743,0,186709,1071417600,683,2003-2004
12492,-1,0,,0,0,10749,0,120,-1,0,,0,0,10221,0,186710,1071417600,683,2003-2004
12493,-1,0,,0,1,10031,0,120,-1,0,,0,0,10531,0,186711,1071417600,683,2003-2004
12494,-1,0,,0,1,10219,0,120,-1,1,,0,2,10217,0,186712,1071424800,683,2003-2004
12495,-1,1,,0,1,10425,0,120,-1,2,,0,2,10027,0,186713,1071432000,683,2003-2004
12496,-1,1,,0,3,10252,0,120,-1,1,,0,1,10222,0,186714,1071937800,683,2003-2004
12497,-1,0,,0,2,10221,0,120,-1,0,,0,2,10251,0,186715,1071945000,683,2003-2004
12498,-1,0,,0,0,10425,0,120,-1,0,,0,1,10325,0,186716,1071952200,683,2003-2004
12499,-1,1,,0,1,10027,0,120,-1,1,,0,1,10031,0,186717,1072022400,683,2003-2004
12500,-1,0,,0,3,10493,0,120,-1,0,,0,1,10029,0,186718,1072022400,683,2003-2004
12501,-1,1,,0,1,10220,0,120,-1,1,,0,2,10219,0,186719,1072022400,683,2003-2004
12502,-1,1,,0,1,10531,0,120,-1,0,,0,0,10749,0,186720,1072022400,683,2003-2004
12503,-1,1,,0,2,10743,0,120,-1,1,,0,1,10372,0,186721,1072022400,683,2003-2004
12504,-1,1,,0,3,10217,0,120,-1,1,,0,1,10326,0,186722,1072029600,683,2003-2004
12505,-1,1,,0,1,10371,0,120,-1,0,,0,1,10015,0,186723,1072036800,683,2003-2004
12506,-1,0,,0,0,10325,0,120,-1,0,,0,0,10222,0,186724,1070397000,683,2003-2004
12507,-1,0,,0,1,10372,0,120,-1,0,,0,1,10029,0,186725,1070478000,683,2003-2004
12508,-1,1,,0,2,10031,0,120,-1,1,,0,2,10371,0,186726,1070478000,683,2003-2004
12509,-1,0,,0,1,10749,0,120,-1,0,,0,0,10220,0,186727,1070478000,683,2003-2004
12510,-1,0,,0,1,10219,0,120,-1,0,,0,1,10252,0,186728,1070478000,683,2003-2004
12511,-1,0,,0,2,10326,0,120,-1,0,,0,0,10493,0,186729,1070478000,683,2003-2004
12512,-1,0,,0,1,10015,0,120,-1,2,,0,5,10743,0,186730,1070478000,683,2003-2004
12513,-1,0,,0,0,10251,0,120,-1,2,,0,2,10217,0,186731,1070483400,683,2003-2004
12514,-1,3,,0,4,10425,0,120,-1,0,,0,0,10221,0,186732,1070568000,683,2003-2004
12515,-1,2,,0,2,10027,0,120,-1,1,,0,2,10531,0,186733,1070568000,683,2003-2004
12516,-1,2,,0,4,10029,0,120,-1,0,,0,0,10222,0,186734,1070735400,683,2003-2004
12517,-1,0,,0,0,10743,0,120,-1,0,,0,1,10219,0,186735,1070735400,683,2003-2004
12518,-1,1,,0,2,10371,0,120,-1,1,,0,3,10749,0,186736,1070735400,683,2003-2004
12519,-1,1,,0,2,10217,0,120,-1,0,,0,1,10015,0,186737,1070742600,683,2003-2004
12520,-1,0,,0,1,10493,0,120,-1,1,,0,1,10372,0,186738,1070812800,683,2003-2004
12521,-1,0,,0,0,10252,0,120,-1,1,,0,1,10326,0,186739,1070812800,683,2003-2004
12522,-1,0,,0,0,10221,0,120,-1,1,,0,4,10031,0,186740,1070812800,683,2003-2004
12523,-1,2,,0,2,10531,0,120,-1,1,,0,3,10425,0,186741,1070812800,683,2003-2004
12524,-1,0,,0,0,10220,0,120,-1,1,,0,2,10251,0,186742,1070820000,683,2003-2004
12525,-1,0,,0,1,10027,0,120,-1,1,,0,2,10325,0,186743,1070827200,683,2003-2004
12526,-1,1,,0,2,10219,0,120,-1,1,,0,1,10222,0,186744,1080412200,683,2003-2004
12527,-1,0,,0,1,10027,0,120,-1,1,,0,2,10220,0,186745,1080419400,683,2003-2004
12528,-1,0,,0,0,10251,0,120,-1,0,,0,0,10493,0,186746,1080486000,683,2003-2004
12529,-1,0,,0,2,10531,0,120,-1,0,,0,0,10371,0,186747,1080486000,683,2003-2004
12530,-1,0,,0,0,10326,0,120,-1,1,,0,2,10372,0,186748,1080486000,683,2003-2004
12531,-1,0,,0,1,10749,0,120,-1,1,,0,1,10252,0,186749,1080486000,683,2003-2004
12532,-1,2,,0,3,10325,0,120,-1,0,,0,0,10221,0,186750,1080486000,683,2003-2004
12533,-1,1,,0,1,10031,0,120,-1,0,,0,1,10743,0,186751,1080486000,683,2003-2004
12534,-1,0,,0,1,10425,0,120,-1,2,,0,5,10217,0,186752,1080500400,683,2003-2004
12535,-1,1,,0,1,10015,0,120,-1,1,,0,1,10029,0,186753,1081969200,683,2003-2004
12536,-1,0,,0,0,10220,0,120,-1,0,,0,1,10425,0,186754,1081008000,683,2003-2004
12537,-1,1,,0,2,10217,0,120,-1,0,,0,1,10031,0,186755,1081015200,683,2003-2004
12538,-1,0,,0,0,10493,0,120,-1,0,,0,0,10015,0,186756,1081022400,683,2003-2004
12539,-1,0,,0,2,10221,0,120,-1,1,,0,2,10531,0,186757,1081092600,683,2003-2004
12540,-1,1,,0,2,10029,0,120,-1,2,,0,2,10219,0,186758,1081092600,683,2003-2004
12541,-1,0,,0,0,10371,0,120,-1,0,,0,0,10027,0,186759,1081092600,683,2003-2004
12542,-1,0,,0,1,10743,0,120,-1,1,,0,1,10749,0,186760,1081092600,683,2003-2004
12543,-1,1,,0,1,10222,0,120,-1,0,,0,1,10326,0,186761,1081092600,683,2003-2004
12544,-1,0,,0,1,10252,0,120,-1,2,,0,2,10251,0,186762,1081099800,683,2003-2004
12545,-1,0,,0,0,10372,0,120,-1,0,,0,2,10325,0,186763,1081107000,683,2003-2004
12546,-1,0,,0,2,10217,0,120,-1,2,,0,4,10027,0,186764,1079807400,683,2003-2004
12547,-1,0,,0,0,10372,0,120,-1,1,,0,1,10219,0,186765,1079812800,683,2003-2004
12548,-1,0,,0,1,10029,0,120,-1,0,,0,2,10251,0,186766,1079814600,683,2003-2004
12549,-1,0,,0,1,10493,0,120,-1,1,,0,2,10749,0,186767,1079884800,683,2003-2004
12550,-1,0,,0,0,10252,0,120,-1,1,,0,2,10031,0,186768,1079884800,683,2003-2004
12551,-1,1,,0,1,10220,0,120,-1,1,,0,1,10531,0,186769,1079884800,683,2003-2004
12552,-1,1,,0,4,10371,0,120,-1,2,,0,4,10221,0,186770,1079884800,683,2003-2004
12553,-1,0,,0,1,10743,0,120,-1,0,,0,0,10425,0,186771,1079884800,683,2003-2004
12554,-1,0,,0,1,10326,0,120,-1,1,,0,5,10325,0,186772,1079892000,683,2003-2004
12555,-1,0,,0,0,10222,0,120,-1,0,,0,1,10015,0,186773,1079899200,683,2003-2004
12556,-1,1,,0,1,10531,0,120,-1,1,,0,1,10217,0,186774,1079202600,683,2003-2004
12557,-1,0,,0,1,10251,0,120,-1,2,,0,2,10222,0,186775,1079209800,683,2003-2004
12558,-1,1,,0,1,10749,0,120,-1,1,,0,1,10029,0,186776,1079280000,683,2003-2004
12559,-1,0,,0,0,10425,0,120,-1,0,,0,2,10252,0,186777,1079280000,683,2003-2004
12560,-1,1,,0,1,10031,0,120,-1,0,,0,2,10493,0,186778,1079280000,683,2003-2004
12561,-1,1,,0,2,10219,0,120,-1,2,,0,4,10326,0,186779,1079280000,683,2003-2004
12562,-1,0,,0,1,10221,0,120,-1,0,,0,0,10220,0,186780,1079280000,683,2003-2004
12563,-1,1,,0,1,10027,0,120,-1,0,,0,2,10743,0,186781,1079280000,683,2003-2004
12564,-1,1,,0,2,10015,0,120,-1,0,,0,0,10372,0,186782,1079287200,683,2003-2004
12565,-1,1,,0,2,10325,0,120,-1,0,,0,0,10371,0,186783,1079294400,683,2003-2004
12566,-1,2,,0,5,10220,0,120,-1,0,,0,1,10371,0,186784,1078597800,683,2003-2004
12567,-1,0,,0,1,10222,0,120,-1,1,,0,1,10749,0,186785,1078597800,683,2003-2004
12568,-1,1,,0,1,10217,0,120,-1,1,,0,1,10221,0,186786,1078597800,683,2003-2004
12569,-1,0,,0,0,10219,0,120,-1,1,,0,3,10325,0,186787,1078605000,683,2003-2004
12570,-1,0,,0,2,10326,0,120,-1,2,,0,3,10015,0,186788,1078675200,683,2003-2004
12571,-1,0,,0,0,10743,0,120,-1,0,,0,1,10531,0,186789,1078675200,683,2003-2004
12572,-1,3,,0,4,10252,0,120,-1,0,,0,1,10027,0,186790,1078675200,683,2003-2004
12573,-1,0,,0,0,10029,0,120,-1,1,,0,1,10031,0,186791,1078675200,683,2003-2004
12574,-1,0,,0,0,10493,0,120,-1,0,,0,2,10425,0,186792,1078682400,683,2003-2004
12575,-1,0,,0,1,10372,0,120,-1,0,,0,1,10251,0,186793,1078689600,683,2003-2004
12576,-1,1,,0,2,10531,0,120,-1,1,,0,1,10252,0,186794,1077993000,683,2003-2004
12577,-1,1,,0,1,10425,0,120,-1,1,,0,1,10029,0,186795,1078000200,683,2003-2004
12578,-1,0,,0,0,10221,0,120,-1,1,,0,1,10743,0,186796,1078070400,683,2003-2004
12579,-1,1,,0,1,10027,0,120,-1,0,,0,0,10493,0,186797,1078070400,683,2003-2004
12580,-1,1,,0,1,10749,0,120,-1,0,,0,0,10372,0,186798,1078070400,683,2003-2004
12581,-1,0,,0,1,10325,0,120,-1,1,,0,2,10220,0,186799,1078070400,683,2003-2004
12582,-1,0,,0,1,10251,0,120,-1,0,,0,0,10326,0,186800,1078070400,683,2003-2004
12583,-1,0,,0,1,10031,0,120,-1,0,,0,0,10222,0,186801,1078070400,683,2003-2004
12584,-1,1,,0,2,10371,0,120,-1,0,,0,4,10217,0,186802,1078077600,683,2003-2004
12585,-1,2,,0,3,10015,0,120,-1,0,,0,2,10219,0,186803,1078084800,683,2003-2004
12586,-1,0,,0,0,10219,0,120,-1,0,,0,0,10251,0,186804,1077381000,683,2003-2004
12587,-1,1,,0,4,10217,0,120,-1,1,,0,2,10220,0,186805,1077388200,683,2003-2004
12588,-1,0,,0,0,10222,0,120,-1,0,,0,1,10425,0,186806,1077395400,683,2003-2004
12589,-1,0,,0,1,10015,0,120,-1,0,,0,0,10325,0,186807,1077395400,683,2003-2004
12590,-1,1,,0,2,10743,0,120,-1,0,,0,0,10371,0,186808,1077395400,683,2003-2004
12591,-1,1,,0,1,10326,0,120,-1,1,,0,1,10749,0,186809,1077465600,683,2003-2004
12592,-1,0,,0,0,10372,0,120,-1,1,,0,1,10031,0,186810,1077465600,683,2003-2004
12593,-1,0,,0,1,10493,0,120,-1,3,,0,4,10531,0,186811,1077465600,683,2003-2004
12594,-1,0,,0,0,10252,0,120,-1,0,,0,1,10221,0,186812,1077465600,683,2003-2004
12595,-1,0,,0,1,10029,0,120,-1,0,,0,1,10027,0,186813,1077480000,683,2003-2004
12596,-1,1,,0,3,10425,0,120,-1,0,,0,1,10372,0,186814,1076783400,683,2003-2004
12597,-1,1,,0,1,10027,0,120,-1,1,,0,1,10222,0,186815,1076790600,683,2003-2004
12598,-1,1,,0,3,10221,0,120,-1,3,,0,6,10493,0,186816,1076860800,683,2003-2004
12599,-1,0,,0,0,10749,0,120,-1,2,,0,2,10219,0,186817,1076860800,683,2003-2004
12600,-1,0,,0,2,10371,0,120,-1,0,,0,0,10252,0,186818,1076860800,683,2003-2004
12601,-1,1,,0,2,10220,0,120,-1,3,,0,5,10743,0,186819,1076860800,683,2003-2004
12602,-1,1,,0,1,10531,0,120,-1,2,,0,2,10029,0,186820,1076860800,683,2003-2004
12603,-1,0,,0,0,10031,0,120,-1,0,,0,0,10326,0,186821,1076860800,683,2003-2004
12604,-1,1,,0,1,10251,0,120,-1,3,,0,3,10015,0,186822,1076868000,683,2003-2004
12605,-1,0,,0,1,10325,0,120,-1,0,,0,1,10217,0,186823,1076875200,683,2003-2004
12606,-1,0,,0,0,10251,0,120,-1,1,,0,3,10325,0,186824,1076178600,683,2003-2004
12607,-1,0,,0,1,10743,0,120,-1,1,,0,2,10217,0,186825,1076185800,683,2003-2004
12608,-1,0,,0,1,10493,0,120,-1,1,,0,2,10371,0,186826,1076256000,683,2003-2004
12609,-1,0,,0,0,10252,0,120,-1,0,,0,2,10220,0,186827,1076256000,683,2003-2004
12610,-1,0,,0,2,10219,0,120,-1,0,,0,0,10031,0,186828,1076256000,683,2003-2004
12611,-1,0,,0,0,10326,0,120,-1,0,,0,3,10425,0,186829,1076256000,683,2003-2004
12612,-1,1,,0,2,10029,0,120,-1,1,,0,1,10221,0,186830,1076256000,683,2003-2004
12613,-1,1,,0,1,10372,0,120,-1,2,,0,2,10027,0,186831,1076256000,683,2003-2004
12614,-1,1,,0,2,10015,0,120,-1,0,,0,1,10749,0,186832,1076263200,683,2003-2004
12615,-1,1,,0,1,10222,0,120,-1,1,,0,2,10531,0,186833,1076270400,683,2003-2004
12616,-1,1,,0,1,10749,0,120,-1,0,,0,1,10251,0,186834,1075573800,683,2003-2004
12617,-1,2,,0,6,10325,0,120,-1,0,,0,1,10743,0,186835,1075573800,683,2003-2004
12618,-1,0,,0,0,10371,0,120,-1,1,,0,1,10029,0,186836,1075581000,683,2003-2004
12619,-1,0,,0,0,10221,0,120,-1,0,,0,1,10222,0,186837,1075651200,683,2003-2004
12620,-1,0,,0,0,10531,0,120,-1,1,,0,1,10372,0,186838,1075651200,683,2003-2004
12621,-1,0,,0,1,10220,0,120,-1,0,,0,0,10493,0,186839,1075651200,683,2003-2004
12622,-1,0,,0,3,10217,0,120,-1,2,,0,2,10252,0,186840,1075651200,683,2003-2004
12623,-1,1,,0,3,10027,0,120,-1,1,,0,1,10326,0,186841,1075651200,683,2003-2004
12624,-1,0,,0,0,10031,0,120,-1,1,,0,5,10015,0,186842,1075658400,683,2003-2004
12625,-1,0,,0,0,10425,0,120,-1,1,,0,1,10219,0,186843,1075665600,683,2003-2004
12626,-1,0,,0,1,10493,0,120,-1,1,,0,2,10217,0,186844,1074969000,683,2003-2004
12627,-1,1,,0,1,10251,0,120,-1,0,,0,1,10031,0,186845,1074976200,683,2003-2004
12628,-1,1,,0,1,10749,0,120,-1,0,,0,0,10325,0,186846,1075046400,683,2003-2004
12629,-1,2,,0,3,10326,0,120,-1,0,,0,1,10531,0,186847,1075046400,683,2003-2004
12630,-1,1,,0,2,10372,0,120,-1,1,,0,3,10221,0,186848,1075046400,683,2003-2004
12631,-1,2,,0,5,10222,0,120,-1,1,,0,2,10371,0,186849,1075046400,683,2003-2004
12632,-1,2,,0,2,10029,0,120,-1,0,,0,1,10220,0,186850,1075046400,683,2003-2004
12633,-1,1,,0,3,10252,0,120,-1,1,,0,2,10743,0,186851,1075046400,683,2003-2004
12634,-1,1,,0,1,10015,0,120,-1,0,,0,0,10425,0,186852,1075053600,683,2003-2004
12635,-1,0,,0,0,10219,0,120,-1,0,,0,1,10027,0,186853,1075060800,683,2003-2004
12636,-1,2,,0,2,10371,0,120,-1,0,,0,2,10372,0,186854,1074364200,683,2003-2004
12637,-1,0,,0,0,10325,0,120,-1,0,,0,0,10252,0,186855,1074364200,683,2003-2004
12638,-1,0,,0,1,10027,0,120,-1,0,,0,1,10015,0,186856,1074371400,683,2003-2004
12639,-1,1,,0,1,10031,0,120,-1,1,,0,1,10749,0,186857,1074441600,683,2003-2004
12640,-1,1,,0,1,10531,0,120,-1,1,,0,4,10219,0,186858,1074441600,683,2003-2004
12641,-1,1,,0,1,10221,0,120,-1,1,,0,1,10326,0,186859,1074441600,683,2003-2004
12642,-1,0,,0,1,10220,0,120,-1,1,,0,3,10222,0,186860,1074441600,683,2003-2004
12643,-1,0,,0,0,10743,0,120,-1,0,,0,2,10493,0,186861,1074441600,683,2003-2004
12644,-1,0,,0,1,10425,0,120,-1,1,,0,2,10251,0,186862,1074448800,683,2003-2004
12645,-1,0,,0,1,10217,0,120,-1,1,,0,1,10029,0,186863,1074456000,683,2003-2004
12646,-1,0,,0,1,10251,0,120,-1,0,,0,3,10220,0,186864,1082829600,683,2003-2004
12647,-1,0,,0,1,10219,0,120,-1,0,,0,1,10743,0,186865,1082836800,683,2003-2004
12648,-1,0,,0,0,10372,0,120,-1,0,,0,1,10493,0,186866,1082907000,683,2003-2004
12649,-1,0,,0,0,10749,0,120,-1,0,,0,1,10371,0,186867,1082907000,683,2003-2004
12650,-1,1,,0,4,10425,0,120,-1,2,,0,4,10531,0,186868,1082907000,683,2003-2004
12651,-1,1,,0,2,10031,0,120,-1,0,,0,0,10221,0,186869,1082907000,683,2003-2004
12652,-1,1,,0,1,10222,0,120,-1,2,,0,2,10029,0,186870,1082907000,683,2003-2004
12653,-1,1,,0,3,10326,0,120,-1,0,,0,1,10252,0,186871,1082907000,683,2003-2004
12654,-1,0,,0,2,10015,0,120,-1,0,,0,1,10217,0,186872,1082914200,683,2003-2004
12655,-1,1,,0,1,10325,0,120,-1,1,,0,1,10027,0,186873,1082921400,683,2003-2004
12656,-1,1,,0,2,10371,0,120,-1,3,,0,3,10251,0,186874,1083434400,683,2003-2004
12657,-1,0,,0,0,10217,0,120,-1,1,,0,2,10219,0,186875,1083441600,683,2003-2004
12658,-1,0,,0,1,10743,0,120,-1,1,,0,2,10326,0,186876,1083511800,683,2003-2004
12659,-1,0,,0,1,10531,0,120,-1,1,,0,3,10031,0,186877,1083511800,683,2003-2004
12660,-1,0,,0,0,10027,0,120,-1,1,,0,2,10425,0,186878,1083511800,683,2003-2004
12661,-1,1,,0,2,10493,0,120,-1,1,,0,2,10222,0,186879,1083511800,683,2003-2004
12662,-1,1,,0,1,10252,0,120,-1,1,,0,2,10372,0,186880,1083511800,683,2003-2004
12663,-1,0,,0,2,10221,0,120,-1,0,,0,1,10749,0,186881,1083513600,683,2003-2004
12664,-1,0,,0,0,10029,0,120,-1,1,,0,2,10325,0,186882,1083519000,683,2003-2004
12665,-1,1,,0,1,10220,0,120,-1,2,,0,4,10015,0,186883,1083526200,683,2003-2004
12666,-1,0,,0,0,10015,0,120,-1,1,,0,1,10371,0,186884,1084039200,683,2003-2004
12667,-1,3,,0,3,10326,0,120,-1,1,,0,2,10217,0,186885,1084046400,683,2003-2004
12668,-1,2,,0,2,10222,0,120,-1,1,,0,2,10252,0,186886,1084116600,683,2003-2004
12669,-1,0,,0,0,10749,0,120,-1,0,,0,1,10531,0,186887,1084116600,683,2003-2004
12670,-1,0,,0,0,10219,0,120,-1,1,,0,2,10220,0,186888,1084116600,683,2003-2004
12671,-1,0,,0,0,10372,0,120,-1,0,,0,1,10743,0,186889,1084116600,683,2003-2004
12672,-1,0,,0,0,10029,0,120,-1,0,,0,1,10493,0,186890,1084116600,683,2003-2004
12673,-1,0,,0,1,10031,0,120,-1,0,,0,1,10027,0,186891,1084116600,683,2003-2004
12674,-1,1,,0,2,10325,0,120,-1,0,,0,0,10425,0,186892,1084123800,683,2003-2004
12675,-1,1,,0,2,10251,0,120,-1,0,,0,2,10221,0,186893,1084131000,683,2003-2004
12676,0,0,8,0,1,10219,0,120,0,1,9,0,1,10743,0,186894,1098554400,684,2004-2005
12677,0,0,2,0,0,10325,0,120,0,1,11,0,1,10217,0,186895,1098561600,684,2004-2005
12678,0,0,12,0,0,10027,0,120,0,1,16,0,1,10031,0,186896,1098630000,684,2004-2005
12679,0,0,14,1,2,10029,0,120,0,0,15,0,0,10042,0,186897,1098630000,684,2004-2005
12680,0,0,10,0,2,10220,0,120,0,0,5,0,0,10458,0,186898,1098630000,684,2004-2005
12681,0,0,18,0,1,10326,0,120,0,1,17,0,2,10222,0,186899,1098630000,684,2004-2005
12682,0,0,7,0,0,10531,0,120,0,1,20,0,1,10221,0,186900,1098630000,684,2004-2005
12683,0,0,19,0,0,10289,0,120,0,1,13,0,4,10493,0,186901,1098630000,684,2004-2005
12684,0,0,4,0,1,10251,0,120,0,1,3,0,2,10425,0,186902,1098637200,684,2004-2005
12685,0,0,6,0,0,10749,0,120,0,2,1,0,3,10015,0,186903,1098644400,684,2004-2005
12686,0,1,1,0,1,10015,0,120,0,1,14,1,1,10027,0,186904,1099159200,684,2004-2005
12687,0,0,5,1,1,10251,0,120,0,0,3,0,1,10325,0,186905,1099166400,684,2004-2005
12688,0,0,2,0,0,10425,0,120,0,2,8,0,3,10531,0,186906,1099238400,684,2004-2005
12689,0,0,12,0,0,10493,0,120,0,0,5,0,0,10220,0,186907,1099238400,684,2004-2005
12690,0,0,15,0,0,10031,0,120,0,0,10,0,0,10219,0,186908,1099238400,684,2004-2005
12691,0,1,17,0,2,10221,0,120,0,0,19,1,1,10326,0,186909,1099238400,684,2004-2005
12692,0,0,15,0,2,10222,0,120,0,0,20,0,0,10289,0,186910,1099238400,684,2004-2005
12693,0,1,6,0,1,10458,0,120,0,0,9,0,0,10749,0,186911,1099238400,684,2004-2005
12694,0,0,18,0,0,10042,0,120,0,1,7,0,2,10217,0,186912,1099245600,684,2004-2005
12695,0,1,11,1,1,10743,0,120,0,1,13,1,1,10029,0,186913,1099252800,684,2004-2005
12696,0,1,10,0,2,10531,0,120,0,0,5,0,3,10029,0,186914,1116698400,684,2004-2005
12697,0,0,11,0,0,10251,0,120,0,0,2,0,0,10217,0,186915,1116705600,684,2004-2005
12698,0,0,5,0,0,10425,0,120,0,0,12,0,0,10042,0,186916,1116781200,684,2004-2005
12699,0,2,18,0,3,10326,0,120,0,0,9,0,0,10219,0,186917,1116781200,684,2004-2005
12700,0,0,7,0,0,10325,0,120,0,0,17,0,0,10458,0,186918,1116781200,684,2004-2005
12701,0,1,6,0,1,10220,0,120,0,1,15,0,1,10749,0,186919,1116781200,684,2004-2005
12702,0,0,13,0,2,10222,0,120,0,2,19,1,2,10031,0,186920,1116781200,684,2004-2005
12703,0,1,20,0,2,10289,0,120,0,0,8,0,0,10027,0,186921,1116781200,684,2004-2005
12704,0,2,3,0,3,10493,0,120,0,2,1,0,3,10015,0,186922,1116788400,684,2004-2005
12705,0,0,16,0,0,10221,0,120,0,1,14,0,2,10743,0,186923,1116788400,684,2004-2005
12706,0,0,,0,0,10743,0,120,0,1,,0,2,10251,0,186924,1093716000,684,2004-2005
12707,0,0,,0,1,10029,0,120,0,1,,0,1,10289,0,186925,1093716000,684,2004-2005
12708,0,0,,0,1,10219,0,120,0,1,,0,1,10220,0,186926,1093723200,684,2004-2005
12709,0,0,,0,1,10217,0,120,0,0,,0,0,10326,0,186927,1093800600,684,2004-2005
12710,0,1,,0,1,10027,0,120,0,1,,0,1,10749,0,186928,1093800600,684,2004-2005
12711,0,1,,0,1,10458,0,120,0,0,,0,1,10222,0,186929,1093800600,684,2004-2005
12712,0,0,,0,0,10031,0,120,0,0,,0,1,10425,0,186930,1093800600,684,2004-2005
12713,0,1,,0,1,10042,0,120,0,1,,0,3,10531,0,186931,1093800600,684,2004-2005
12714,0,0,,0,2,10015,0,120,0,0,,0,0,10221,0,186932,1093807800,684,2004-2005
12715,0,0,,0,1,10493,0,120,0,2,,0,2,10325,0,186933,1093892400,684,2004-2005
12716,0,0,,0,2,10325,0,120,0,2,,0,2,10027,0,186934,1094918400,684,2004-2005
12717,0,0,,0,0,10289,0,120,0,1,,0,1,10217,0,186935,1094925600,684,2004-2005
12718,0,0,,0,0,10425,0,120,0,1,,0,2,10015,0,186936,1094932800,684,2004-2005
12719,0,0,,0,3,10749,0,120,0,1,,0,1,10219,0,186937,1095004800,684,2004-2005
12720,0,2,,0,4,10220,0,120,0,0,,0,1,10029,0,186938,1095010200,684,2004-2005
12721,0,1,,0,2,10326,0,120,0,0,,0,1,10042,0,186939,1095010200,684,2004-2005
12722,0,1,,0,1,10221,0,120,0,0,,0,3,10458,0,186940,1095010200,684,2004-2005
12723,0,0,,0,0,10531,0,120,0,0,,0,0,10743,0,186941,1095010200,684,2004-2005
12724,0,0,,0,0,10222,0,120,0,0,,0,0,10493,0,186942,1095010200,684,2004-2005
12725,0,0,,0,2,10251,0,120,0,0,,0,0,10031,0,186943,1095017400,684,2004-2005
12726,0,1,,0,2,10029,0,120,0,0,,0,3,10749,0,186944,1095523200,684,2004-2005
12727,0,0,,0,0,10217,0,120,0,1,,0,1,10220,0,186945,1095530400,684,2004-2005
12728,0,0,,0,1,10222,0,120,0,1,,0,3,10325,0,186946,1095537600,684,2004-2005
12729,0,1,,0,2,10743,0,120,0,0,,0,1,10326,0,186947,1095607800,684,2004-2005
12730,0,0,,0,0,10042,0,120,0,1,,0,1,10289,0,186948,1095607800,684,2004-2005
12731,0,0,,0,1,10493,0,120,0,0,,0,1,10221,0,186949,1095607800,684,2004-2005
12732,0,2,,0,3,10031,0,120,0,1,,0,4,10531,0,186950,1095607800,684,2004-2005
12733,0,0,,0,0,10458,0,120,0,1,,0,3,10425,0,186951,1095608100,684,2004-2005
