,match_id,competition_id,open_date,home_team,away_team,home_rank,home_score,home_half_score,home_red,home_yellow,home_corner,away_rank,away_score,away_half_score,away_red,away_yellow,away_corner,season_id,season_name
7292,162269,108,1164549600,10296,10906,13,2,1,0,0,0,3,4,3,0,0,0,581,2006-2007
7293,162270,108,1164549600,10056,10059,8,1,1,0,0,0,18,1,1,0,0,0,581,2006-2007
7294,162271,108,1164549600,11060,13075,5,1,0,0,0,0,14,2,0,0,0,0,581,2006-2007
7295,162272,108,1164549600,11075,10907,9,2,0,0,0,0,16,0,0,1,0,0,581,2006-2007
7296,162273,108,1164569400,10759,10692,2,1,1,0,0,0,1,2,1,0,0,0,581,2006-2007
7297,162274,108,1162659600,10056,10907,4,2,0,0,0,0,16,2,1,0,0,0,581,2006-2007
7298,162275,108,1162668600,10819,11075,20,0,0,0,0,0,11,1,0,0,0,0,581,2006-2007
7299,162276,108,1162735200,13075,10866,15,1,0,0,0,0,8,1,1,1,0,0,581,2006-2007
7300,162277,108,1162735200,11060,10420,6,2,0,0,0,0,14,0,0,0,0,0,581,2006-2007
7301,162278,108,1162735200,10335,10456,18,0,0,0,0,0,12,0,0,0,0,0,581,2006-2007
7302,162279,108,1162735200,11344,11194,9,1,0,2,0,0,13,1,1,1,0,0,581,2006-2007
7303,162280,108,1162735200,10692,11135,1,2,1,0,0,0,17,0,0,0,0,0,581,2006-2007
7304,162281,108,1162735200,11371,10297,7,1,0,0,0,0,5,0,0,1,0,0,581,2006-2007
7305,162282,108,1162735200,10759,10296,2,2,1,0,0,0,10,0,0,1,0,0,581,2006-2007
7306,162283,108,1162755000,10906,10059,3,3,1,0,0,0,19,1,1,0,0,0,581,2006-2007
7307,162284,108,1163264400,10059,11060,19,3,1,0,0,0,4,1,1,0,0,0,581,2006-2007
7308,162285,108,1163273400,10420,10906,16,1,0,0,0,0,3,2,1,0,0,0,581,2006-2007
7309,162286,108,1163340000,10759,13075,2,3,1,0,0,0,14,0,0,0,0,0,581,2006-2007
7310,162287,108,1163340000,10296,10335,12,3,3,0,0,0,18,0,0,1,0,0,581,2006-2007
7311,162288,108,1163340000,10056,10819,5,0,0,0,0,0,20,1,0,0,0,0,581,2006-2007
7312,162289,108,1163340000,11194,10297,13,5,2,0,0,0,7,0,0,1,0,0,581,2006-2007
7313,162290,108,1163340000,10866,10456,8,2,1,0,0,0,11,2,0,0,0,0,581,2006-2007
7314,162291,108,1163340000,11135,11344,17,0,0,0,0,0,10,1,1,0,0,0,581,2006-2007
7315,162292,108,1163340000,11075,11371,9,3,1,0,0,0,6,2,1,0,0,0,581,2006-2007
7316,162293,108,1163359800,10907,10692,15,1,1,0,0,0,1,2,1,1,0,0,581,2006-2007
7317,162294,108,1166288400,10059,10420,16,2,1,0,0,0,15,2,1,0,0,0,581,2006-2007
7318,162295,108,1166297400,10297,10456,12,3,2,1,0,0,13,1,0,0,0,0,581,2006-2007
7319,162296,108,1166364000,10056,11060,9,1,0,1,0,0,6,1,1,0,0,0,581,2006-2007
7320,162297,108,1166364000,10692,10866,1,2,0,0,0,0,14,0,0,0,0,0,581,2006-2007
7321,162298,108,1166364000,11371,11194,7,1,0,0,0,0,5,1,1,1,0,0,581,2006-2007
7322,162299,108,1166364000,10907,10335,18,2,1,0,0,0,17,2,1,0,0,0,581,2006-2007
7323,162300,108,1166364000,10819,10296,19,0,0,0,0,0,11,1,0,0,0,0,581,2006-2007
7324,162301,108,1166364000,11135,13075,20,0,0,1,0,0,10,2,0,1,0,0,581,2006-2007
7325,162302,108,1166383800,10906,10759,2,4,1,0,0,0,3,0,0,1,0,0,581,2006-2007
7326,162303,108,1169667000,11075,11344,8,2,0,0,0,0,4,1,0,0,0,0,581,2006-2007
7327,162304,108,1166643000,11060,10297,6,1,0,0,0,0,10,2,0,1,0,0,581,2006-2007
7328,162305,108,1166643000,10456,10059,13,0,0,0,0,0,16,2,1,0,0,0,581,2006-2007
7329,162306,108,1166643000,10335,10819,17,3,2,0,0,0,19,2,1,0,0,0,581,2006-2007
7330,162307,108,1166643000,11344,10056,11,1,0,0,0,0,12,0,0,0,0,0,581,2006-2007
7331,162308,108,1166643000,11194,10692,5,0,0,0,0,0,1,2,1,1,0,0,581,2006-2007
7332,162309,108,1166643000,10866,10907,15,1,0,0,0,0,18,1,0,0,0,0,581,2006-2007
7333,162310,108,1166643000,10420,11075,14,3,1,0,0,0,4,0,0,0,0,0,581,2006-2007
7334,162311,108,1166643000,10759,11135,3,4,1,0,0,0,20,0,0,0,0,0,581,2006-2007
7335,162312,108,1166643000,10296,11371,9,4,2,0,0,0,7,1,1,0,0,0,581,2006-2007
7336,162313,108,1166643000,13075,10906,8,1,0,1,0,0,2,2,1,0,0,0,581,2006-2007
7337,162314,108,1165078800,10692,10056,1,2,1,0,0,0,9,0,0,0,0,0,581,2006-2007
7338,162315,108,1165087800,10906,11060,2,2,0,0,0,0,8,1,1,1,0,0,581,2006-2007
7339,162316,108,1165154400,13075,11344,13,1,0,0,0,0,5,0,0,0,0,0,581,2006-2007
7340,162317,108,1165154400,10297,10819,10,1,0,0,0,0,20,1,1,1,0,0,581,2006-2007
7341,162318,108,1165154400,11371,10335,4,0,0,0,0,0,17,2,0,0,0,0,581,2006-2007
7342,162319,108,1165154400,10866,10296,12,0,0,1,0,0,14,2,1,0,0,0,581,2006-2007
7343,162320,108,1165154400,10907,10759,16,0,0,0,0,0,3,0,0,0,0,0,581,2006-2007
7344,162321,108,1165154400,10456,10420,11,2,0,0,0,0,15,2,0,1,0,0,581,2006-2007
7345,162322,108,1165154400,10059,11194,18,1,1,0,0,0,7,0,0,0,0,0,581,2006-2007
7346,162323,108,1165174200,11135,11075,19,2,2,0,0,0,6,2,0,0,0,0,581,2006-2007
7347,162324,108,1165683600,10819,11135,20,2,1,0,0,0,19,1,0,0,0,0,581,2006-2007
7348,162325,108,1165692600,10759,11371,3,3,2,0,0,0,4,0,0,0,0,0,581,2006-2007
7349,162326,108,1165759200,10296,10056,12,0,0,0,0,0,10,0,0,1,0,0,581,2006-2007
7350,162327,108,1165759200,10420,13075,15,0,0,0,0,0,11,0,0,0,0,0,581,2006-2007
7351,162328,108,1165759200,11060,10866,8,3,1,0,0,0,14,2,0,0,0,0,581,2006-2007
7352,162329,108,1165759200,10456,10907,13,0,0,0,0,0,17,0,0,0,0,0,581,2006-2007
7353,162330,108,1165759200,11075,10297,5,1,0,0,0,0,9,0,0,0,0,0,581,2006-2007
7354,162331,108,1165759200,10335,10059,16,0,0,0,0,0,18,1,0,0,0,0,581,2006-2007
7355,162332,108,1165759200,11344,10692,6,0,0,0,0,0,1,3,0,0,0,0,581,2006-2007
7356,162333,108,1165779000,11194,10906,7,3,1,0,0,0,2,0,0,0,0,0,581,2006-2007
7357,162334,108,1175356800,10819,10056,8,0,0,1,0,0,15,1,1,1,0,0,581,2006-2007
7358,162335,108,1175365800,10906,10420,2,1,1,0,0,0,5,1,0,0,0,0,581,2006-2007
7359,162336,108,1175432400,13075,10759,13,0,0,0,0,0,6,0,0,0,0,0,581,2006-2007
7360,162337,108,1175432400,11060,10059,11,2,1,0,0,0,4,2,2,0,0,0,581,2006-2007
7361,162338,108,1175432400,10456,10866,17,2,2,0,0,0,18,0,0,1,0,0,581,2006-2007
7362,162339,108,1175432400,10335,10296,16,1,1,0,0,0,9,1,1,0,0,0,581,2006-2007
7363,162340,108,1175432400,11344,11135,7,4,1,0,0,0,20,1,0,1,0,0,581,2006-2007
7364,162341,108,1175432400,10692,10907,1,2,0,0,0,0,19,0,0,0,0,0,581,2006-2007
7365,162342,108,1175432400,11371,11075,14,4,2,0,0,0,12,1,1,1,0,0,581,2006-2007
7366,162343,108,1175452200,10297,11194,10,2,0,1,0,0,3,4,1,0,0,0,581,2006-2007
7367,162344,108,1175950800,11060,10335,12,1,0,1,0,0,17,0,0,2,0,0,581,2006-2007
7368,162345,108,1175950800,11075,10906,15,0,0,0,0,0,2,2,1,0,0,0,581,2006-2007
7369,162346,108,1175950800,10059,11135,4,4,2,0,0,0,20,0,0,0,0,0,581,2006-2007
7370,162347,108,1175950800,11194,10866,3,1,1,0,0,0,18,0,0,1,0,0,581,2006-2007
7371,162348,108,1175950800,10759,10456,6,1,1,1,0,0,13,3,1,0,0,0,581,2006-2007
7372,162349,108,1175950800,10907,11371,19,1,0,0,0,0,11,0,0,1,0,0,581,2006-2007
7373,162350,108,1175950800,10819,10692,9,0,0,0,0,0,1,0,0,0,0,0,581,2006-2007
7374,162351,108,1175950800,10296,13075,8,1,1,0,0,0,14,0,0,1,0,0,581,2006-2007
7375,162352,108,1175950800,10056,10297,16,2,0,0,0,0,10,2,1,0,0,0,581,2006-2007
7376,162353,108,1175970600,10420,11344,5,3,2,0,0,0,7,1,1,0,0,0,581,2006-2007
7377,162354,108,1174159800,10296,10759,8,1,0,1,0,0,6,1,0,0,0,0,581,2006-2007
7378,162355,108,1174226400,10297,11371,11,4,2,0,0,0,13,0,0,0,0,0,581,2006-2007
7379,162356,108,1174226400,10866,13075,18,0,0,0,0,0,15,3,1,0,0,0,581,2006-2007
7380,162357,108,1174226400,10420,11060,5,1,1,0,0,0,10,0,0,0,0,0,581,2006-2007
7381,162358,108,1174226400,10907,10056,20,1,1,0,0,0,14,0,0,1,0,0,581,2006-2007
7382,162359,108,1174226400,11135,10692,19,1,0,0,0,0,1,2,0,0,0,0,581,2006-2007
7383,162360,108,1174226400,10456,10335,16,0,0,0,0,0,17,2,0,0,0,0,581,2006-2007
7384,162361,108,1174226400,11075,10819,12,1,0,0,0,0,9,4,0,0,0,0,581,2006-2007
7385,162362,108,1174226400,10059,10906,3,0,0,1,0,0,2,0,0,0,0,0,581,2006-2007
7386,162363,108,1174246200,11194,11344,4,3,2,0,0,0,7,1,0,0,0,0,581,2006-2007
7387,162364,108,1173555000,10296,10456,8,1,1,0,0,0,14,1,0,0,0,0,581,2006-2007
7388,162365,108,1173621600,10056,11135,13,0,0,0,0,0,20,1,1,0,0,0,581,2006-2007
7389,162366,108,1173621600,13075,11075,15,1,0,0,0,0,10,0,0,0,0,0,581,2006-2007
7390,162367,108,1173621600,11060,10907,11,1,0,0,0,0,19,1,0,0,0,0,581,2006-2007
7391,162368,108,1173621600,10335,10866,16,1,0,0,0,0,17,1,0,1,0,0,581,2006-2007
7392,162369,108,1173621600,11344,11371,5,2,2,0,0,0,12,2,0,1,0,0,581,2006-2007
7393,162370,108,1173621600,10692,10420,1,2,0,0,0,0,6,1,1,0,0,0,581,2006-2007
7394,162371,108,1173621600,10759,10059,3,1,0,1,0,0,7,1,1,0,0,0,581,2006-2007
7395,162372,108,1173621600,10819,11194,18,2,1,0,0,0,4,3,2,0,0,0,581,2006-2007
7396,162373,108,1173641400,10906,10297,2,3,2,0,0,0,9,1,0,0,0,0,581,2006-2007
7397,162374,108,1172930400,11135,10906,20,1,1,0,0,0,2,1,0,0,0,0,581,2006-2007
7398,162375,108,1172930400,11371,10692,12,1,1,0,0,0,1,2,1,1,0,0,581,2006-2007
7399,162376,108,1172950200,10420,10335,6,3,1,0,0,0,15,1,1,0,0,0,581,2006-2007
7400,162377,108,1173016800,10907,10819,19,2,1,0,0,0,17,2,2,0,0,0,581,2006-2007
7401,162378,108,1173016800,10297,11344,9,0,0,0,0,0,5,1,1,0,0,0,581,2006-2007
7402,162379,108,1173016800,10456,11060,16,2,1,0,0,0,10,0,0,1,0,0,581,2006-2007
7403,162380,108,1173016800,11075,10056,11,1,0,0,0,0,13,1,0,0,0,0,581,2006-2007
7404,162381,108,1173016800,10059,13075,8,5,2,0,0,0,14,1,1,0,0,0,581,2006-2007
7405,162382,108,1173016800,11194,10296,4,1,1,0,0,0,7,0,0,0,0,0,581,2006-2007
7406,162383,108,1173016800,10866,10759,18,2,1,0,0,0,3,0,0,1,0,0,581,2006-2007
7407,162384,108,1172671200,11135,10907,20,0,0,1,0,0,19,0,0,0,0,0,581,2006-2007
7408,162385,108,1172671200,10335,10906,15,2,2,0,0,0,2,2,1,0,0,0,581,2006-2007
7409,162386,108,1172671200,11344,10866,6,3,2,0,0,0,18,1,0,1,0,0,581,2006-2007
7410,162387,108,1172671200,11194,11075,4,3,0,0,0,0,10,1,1,0,0,0,581,2006-2007
7411,162388,108,1172671200,10759,10420,3,0,0,0,0,0,5,0,0,0,0,0,581,2006-2007
7412,162389,108,1172671200,10819,10059,17,1,0,0,0,0,7,1,0,0,0,0,581,2006-2007
7413,162390,108,1172671200,10296,11060,11,2,0,0,0,0,8,1,1,0,0,0,581,2006-2007
7414,162391,108,1172671200,10056,11371,13,0,0,0,0,0,12,0,0,0,0,0,581,2006-2007
7415,162392,108,1172671200,13075,10456,16,1,1,1,0,0,14,0,0,0,0,0,581,2006-2007
7416,162393,108,1172691000,10692,10297,1,1,0,0,0,0,9,1,0,0,0,0,581,2006-2007
7417,162394,108,1172336400,10335,13075,17,3,2,0,0,0,15,0,0,0,0,0,581,2006-2007
7418,162395,108,1172345400,11060,10759,8,1,1,0,0,0,3,1,0,0,0,0,581,2006-2007
7419,162396,108,1172412000,10456,11194,14,0,0,1,0,0,5,2,2,0,0,0,581,2006-2007
7420,162397,108,1172412000,11075,10692,7,2,0,1,0,0,1,5,1,0,0,0,581,2006-2007
7421,162398,108,1172412000,10059,11344,11,2,1,0,0,0,4,0,0,0,0,0,581,2006-2007
7422,162399,108,1172412000,11371,11135,12,0,0,0,0,0,20,0,0,0,0,0,581,2006-2007
7423,162400,108,1172412000,10866,10056,18,1,0,0,0,0,13,0,0,0,0,0,581,2006-2007
7424,162401,108,1172412000,10906,10819,2,3,0,0,0,0,16,0,0,0,0,0,581,2006-2007
7425,162402,108,1172412000,10297,10907,10,3,1,0,0,0,19,3,1,0,0,0,581,2006-2007
7426,162403,108,1172431800,10420,10296,6,1,0,1,0,0,9,0,0,1,0,0,581,2006-2007
7427,162404,108,1171720800,11344,10906,4,1,1,1,0,0,2,0,0,0,0,0,581,2006-2007
7428,162405,108,1171720800,10692,10456,1,1,1,0,0,0,13,0,0,0,0,0,581,2006-2007
7429,162406,108,1171720800,10056,10420,12,3,2,0,0,0,7,4,2,1,0,0,581,2006-2007
7430,162407,108,1171807200,11194,13075,5,2,1,0,0,0,15,0,0,0,0,0,581,2006-2007
7431,162408,108,1171807200,11371,10866,14,2,1,0,0,0,18,1,0,0,0,0,581,2006-2007
7432,162409,108,1171807200,10759,10335,3,1,1,0,0,0,17,1,1,0,0,0,581,2006-2007
7433,162410,108,1171807200,10907,10296,19,0,0,0,0,0,10,1,0,0,0,0,581,2006-2007
7434,162411,108,1171807200,10819,11060,16,1,0,0,0,0,8,1,0,1,0,0,581,2006-2007
7435,162412,108,1171807200,11135,10297,20,2,0,0,0,0,9,2,2,0,0,0,581,2006-2007
7436,162413,108,1171807200,11075,10059,6,0,0,1,0,0,11,1,0,0,0,0,581,2006-2007
7437,162414,108,1171202400,11060,11194,8,0,0,0,0,0,4,0,0,0,0,0,581,2006-2007
7438,162415,108,1171202400,10456,10056,14,2,1,0,0,0,11,2,1,0,0,0,581,2006-2007
7439,162416,108,1171202400,10335,10692,16,0,0,0,0,0,1,2,1,0,0,0,581,2006-2007
7440,162417,108,1171202400,10059,10297,13,2,2,0,0,0,7,0,0,0,0,0,581,2006-2007
7441,162418,108,1171202400,10420,11371,9,2,1,0,0,0,12,1,1,0,0,0,581,2006-2007
7442,162419,108,1171202400,10759,11344,3,0,0,0,0,0,6,1,0,0,0,0,581,2006-2007
7443,162420,108,1171202400,10906,10907,2,3,0,0,0,0,19,0,0,1,0,0,581,2006-2007
7444,162421,108,1171202400,10296,11135,10,2,0,0,0,0,20,0,0,1,0,0,581,2006-2007
7445,162422,108,1171202400,13075,10819,15,1,0,0,0,0,17,2,0,0,0,0,581,2006-2007
7446,162423,108,1171206300,10866,11075,18,1,1,0,0,0,5,1,0,0,0,0,581,2006-2007
7447,162424,108,1170435600,11075,10759,5,1,0,0,0,0,3,2,0,0,0,0,581,2006-2007
7448,162425,108,1176910200,11344,11060,6,2,1,0,0,0,8,0,0,1,0,0,581,2006-2007
7449,162426,108,1176910200,10692,10906,1,1,0,0,0,0,2,3,1,0,0,0,581,2006-2007
7450,162427,108,1176910200,11194,10335,3,0,0,2,0,0,16,0,0,1,0,0,581,2006-2007
7451,162428,108,1176910200,11371,10456,12,2,1,0,0,0,11,1,0,0,0,0,581,2006-2007
7452,162429,108,1176910200,11135,10420,20,2,2,0,0,0,4,5,4,0,0,0,581,2006-2007
7453,162430,108,1176910200,10819,10866,17,3,1,0,0,0,19,1,1,1,0,0,581,2006-2007
7454,162431,108,1176910200,10297,10296,10,1,0,0,0,0,9,0,0,0,0,0,581,2006-2007
7455,162432,108,1176921000,10056,13075,15,1,0,0,0,0,16,0,0,0,0,0,581,2006-2007
7456,162433,108,1176921000,10907,10059,18,2,1,0,0,0,4,0,0,0,0,0,581,2006-2007
7457,162434,108,1169917200,13075,10297,14,2,0,1,0,0,8,3,2,0,0,0,581,2006-2007
7458,162435,108,1169926200,10759,11194,3,0,0,0,0,0,6,3,1,0,0,0,581,2006-2007
7459,162436,108,1169992800,10906,10056,2,1,0,0,0,0,11,0,0,1,0,0,581,2006-2007
7460,162437,108,1169992800,11060,11075,7,1,1,0,0,0,4,1,0,0,0,0,581,2006-2007
7461,162438,108,1169992800,10456,10819,13,0,0,0,0,0,19,2,0,0,0,0,581,2006-2007
7462,162439,108,1169992800,10335,11344,16,0,0,0,0,0,5,0,0,0,0,0,581,2006-2007
7463,162440,108,1169992800,10059,11371,15,2,0,0,0,0,12,1,1,0,0,0,581,2006-2007
7464,162441,108,1169992800,10866,11135,17,1,0,0,0,0,20,2,0,1,0,0,581,2006-2007
7465,162442,108,1169992800,10420,10907,9,1,0,0,0,0,18,0,0,0,0,0,581,2006-2007
7466,162443,108,1170012600,10296,10692,10,0,0,1,0,0,1,2,1,0,0,0,581,2006-2007
7467,162444,108,1169312400,11135,11060,20,1,0,0,0,0,7,3,0,0,0,0,581,2006-2007
7468,162445,108,1169321400,10819,10759,18,0,0,0,0,0,3,0,0,0,0,0,581,2006-2007
7469,162446,108,1169388000,10056,10335,13,2,0,0,0,0,16,1,1,0,0,0,581,2006-2007
7470,162447,108,1169388000,10297,10866,10,1,0,0,0,0,17,0,0,0,0,0,581,2006-2007
7471,162448,108,1169388000,11075,10456,5,0,0,0,0,0,15,1,1,0,0,0,581,2006-2007
7472,162449,108,1169388000,11344,10296,6,2,0,0,0,0,8,0,0,0,0,0,581,2006-2007
7473,162450,108,1169388000,10692,10059,1,3,2,0,0,0,14,1,1,0,0,0,581,2006-2007
7474,162451,108,1169388000,11371,10906,12,1,1,0,0,0,2,1,0,1,0,0,581,2006-2007
7475,162452,108,1169388000,10907,13075,19,1,0,0,0,0,11,0,0,0,0,0,581,2006-2007
7476,162453,108,1169407800,11194,10420,4,0,0,0,0,0,9,0,0,0,0,0,581,2006-2007
7477,162454,108,1177776000,13075,10420,15,0,0,1,0,0,3,1,1,0,0,0,581,2006-2007
7478,162455,108,1177785000,10059,10335,4,1,0,0,0,0,17,0,0,0,0,0,581,2006-2007
7479,162456,108,1177851600,11371,10759,12,1,0,0,0,0,7,2,0,0,0,0,581,2006-2007
7480,162457,108,1177851600,10866,11060,19,0,0,0,0,0,9,0,0,0,0,0,581,2006-2007
7481,162458,108,1177851600,10907,10456,18,2,1,0,0,0,14,1,0,0,0,0,581,2006-2007
7482,162459,108,1177851600,10906,11194,2,0,0,0,0,0,5,0,0,0,0,0,581,2006-2007
7483,162460,108,1177851600,10056,10296,13,0,0,0,0,0,11,2,1,0,0,0,581,2006-2007
7484,162461,108,1177851600,10297,11075,8,0,0,3,0,0,16,1,0,0,0,0,581,2006-2007
7485,162462,108,1177851600,11135,10819,20,2,1,1,0,0,10,3,2,0,0,0,581,2006-2007
7486,162463,108,1177871400,10692,11344,1,3,1,0,0,0,6,1,0,0,0,0,581,2006-2007
7487,162464,108,1178456400,11060,10056,10,3,1,0,0,0,14,1,0,2,0,0,581,2006-2007
7488,162465,108,1178456400,10456,10297,16,2,0,0,0,0,11,1,1,1,0,0,581,2006-2007
7489,162466,108,1178456400,10335,10907,18,1,1,0,0,0,15,0,0,0,0,0,581,2006-2007
7490,162467,108,1178456400,11344,11075,7,2,2,0,0,0,12,1,1,0,0,0,581,2006-2007
7491,162468,108,1178456400,11194,11371,5,1,1,0,0,0,13,0,0,0,0,0,581,2006-2007
7492,162469,108,1178456400,10866,10692,19,0,0,0,0,0,1,1,0,0,0,0,581,2006-2007
7493,162470,108,1178456400,10420,10059,3,0,0,0,0,0,4,0,0,0,0,0,581,2006-2007
7494,162471,108,1178456400,10759,10906,6,1,0,0,0,0,2,2,2,0,0,0,581,2006-2007
7495,162472,108,1178456400,10296,10819,9,0,0,0,0,0,8,0,0,0,0,0,581,2006-2007
7496,162473,108,1178456400,13075,11135,17,1,1,0,0,0,20,0,0,0,0,0,581,2006-2007
7497,162474,108,1179061200,11135,10759,20,3,1,0,0,0,7,2,2,1,0,0,581,2006-2007
7498,162475,108,1179061200,11075,10420,13,1,0,0,0,0,3,1,1,0,0,0,581,2006-2007
7499,162476,108,1179061200,10059,10456,4,1,1,0,0,0,12,0,0,0,0,0,581,2006-2007
7500,162477,108,1179061200,10692,11194,1,4,2,0,0,0,5,3,3,1,0,0,581,2006-2007
7501,162478,108,1179061200,11371,10296,14,1,0,0,0,0,10,0,0,0,0,0,581,2006-2007
7502,162479,108,1179061200,10907,10866,18,4,4,0,0,0,19,1,0,0,0,0,581,2006-2007
7503,162480,108,1179061200,10819,10335,9,1,0,0,0,0,16,1,0,0,0,0,581,2006-2007
7504,162481,108,1179061200,10906,13075,2,0,0,0,0,0,15,1,1,0,0,0,581,2006-2007
7505,162482,108,1179061200,10056,11344,17,2,1,0,0,0,6,0,0,1,0,0,581,2006-2007
7506,162483,108,1179061200,10297,11060,11,2,1,0,0,0,8,3,1,0,0,0,581,2006-2007
7507,162484,108,1287859500,10059,10274,20,2,1,0,4,0,14,1,0,0,2,0,585,2010-2011
7508,162485,108,1287916200,10907,10906,19,0,0,0,4,0,13,0,0,0,3,0,585,2010-2011
7509,162486,108,1287925200,10297,10759,18,2,1,1,4,0,6,1,0,0,5,0,585,2010-2011
7510,162487,108,1287925200,10811,11075,11,1,0,0,2,0,9,0,0,0,3,0,585,2010-2011
7511,162488,108,1287925200,11194,10456,1,2,1,0,0,0,16,1,0,0,3,0,585,2010-2011
7512,162489,108,1287925200,10421,10052,15,2,0,0,3,0,10,1,1,0,3,0,585,2010-2011
7513,162490,108,1287925200,10068,10467,17,0,0,0,3,0,5,0,0,0,1,0,585,2010-2011
7514,162491,108,1287925200,10335,11077,8,2,1,0,3,0,12,1,1,1,3,0,585,2010-2011
7515,162492,108,1287945900,10692,10296,3,1,0,0,0,0,7,1,0,0,5,0,585,2010-2011
7516,162493,108,1288032300,11343,10420,4,1,0,1,3,0,2,2,1,0,4,0,585,2010-2011
7517,162494,108,1288377900,10811,10692,9,0,0,0,2,0,3,1,1,0,2,0,585,2010-2011
7518,162495,108,1288454400,10906,10421,14,2,0,1,2,0,10,0,0,1,1,0,585,2010-2011
7519,162496,108,1288464300,10420,10467,2,1,0,0,2,0,5,2,1,0,2,0,585,2010-2011
7520,162497,108,1288524600,10759,11194,7,0,0,0,2,0,1,1,1,1,4,0,585,2010-2011
7521,162498,108,1288533600,10907,10335,20,0,0,1,3,0,4,0,0,1,3,0,585,2010-2011
7522,162499,108,1288533600,11077,10296,17,0,0,0,2,0,8,1,0,0,1,0,585,2010-2011
7523,162500,108,1288533600,10274,10297,18,0,0,0,3,0,11,2,1,0,3,0,585,2010-2011
7524,162501,108,1288533600,10052,11343,13,0,0,0,2,0,6,1,0,0,1,0,585,2010-2011
7525,162502,108,1288533600,10456,10068,19,2,0,0,1,0,16,0,0,0,4,0,585,2010-2011
7526,162503,108,1288554300,11075,10059,12,0,0,0,1,0,15,0,0,0,2,0,585,2010-2011
7527,162504,108,1305388800,11194,10811,5,4,1,0,0,0,10,2,1,0,1,0,585,2010-2011
7528,162505,108,1305398700,10420,10456,1,4,3,0,0,0,11,1,1,0,0,0,585,2010-2011
7529,162506,108,1305455400,10059,10068,9,1,1,1,1,0,12,1,0,1,3,0,585,2010-2011
7530,162507,108,1305464400,11077,10052,16,1,0,0,2,0,19,0,0,0,3,0,585,2010-2011
7531,162508,108,1305464400,10907,10467,15,1,0,0,2,0,7,0,0,0,2,0,585,2010-2011
7532,162509,108,1305464400,10274,10421,20,0,0,0,1,0,17,2,0,0,1,0,585,2010-2011
7533,162510,108,1305464400,10296,10759,18,1,0,0,3,0,8,2,1,0,3,0,585,2010-2011
7534,162511,108,1305464400,11075,10906,14,2,0,0,1,0,6,1,1,0,3,0,585,2010-2011
7535,162512,108,1305464400,10335,10297,13,0,0,0,1,0,4,2,1,0,1,0,585,2010-2011
7536,162513,108,1305485100,11343,10692,3,1,1,0,1,0,2,1,1,0,0,0,585,2010-2011
7537,162514,108,1283011200,10297,10811,13,0,0,0,2,0,19,1,0,0,3,0,585,2010-2011
7538,162515,108,1283021100,10906,11077,7,0,0,0,3,0,18,0,0,0,3,0,585,2010-2011
7539,162516,108,1283097600,10274,10467,19,1,1,0,1,0,13,0,0,0,2,0,585,2010-2011
7540,162517,108,1283107500,10296,11194,5,2,0,0,1,0,6,0,0,0,4,0,585,2010-2011
7541,162518,108,1283107500,10335,11075,17,2,1,0,0,0,18,1,1,0,2,0,585,2010-2011
7542,162519,108,1283107500,10059,11343,4,1,0,1,2,0,15,1,1,1,6,0,585,2010-2011
7543,162520,108,1283107500,10420,10421,9,4,3,0,0,0,11,0,0,0,1,0,585,2010-2011
7544,162521,108,1283107500,10759,10456,14,0,0,0,0,0,7,0,0,0,3,0,585,2010-2011
7545,162522,108,1283107500,10907,10052,16,2,2,0,0,0,12,0,0,0,3,0,585,2010-2011
7546,162523,108,1283193900,10068,10692,14,0,0,0,3,0,13,0,0,0,2,0,585,2010-2011
7547,162524,108,1284220800,10692,10297,14,2,1,0,2,0,16,1,1,0,3,0,585,2010-2011
7548,162525,108,1284230700,10456,10906,10,5,3,0,3,0,13,1,1,1,2,0,585,2010-2011
7549,162526,108,1284230700,11077,10420,9,2,2,0,0,0,1,0,0,0,1,0,585,2010-2011
7550,162527,108,1284287400,10052,10759,19,3,3,0,2,0,12,2,1,0,2,0,585,2010-2011
7551,162528,108,1284296400,11075,10907,15,2,1,0,1,0,5,1,0,1,5,0,585,2010-2011
7552,162529,108,1284296400,10467,10296,16,3,1,0,1,0,6,3,1,0,0,0,585,2010-2011
7553,162530,108,1284296400,11194,10068,18,3,0,0,1,0,13,1,0,0,1,0,585,2010-2011
7554,162531,108,1284296400,10421,10059,20,1,1,0,2,0,11,0,0,0,1,0,585,2010-2011
7555,162532,108,1284296400,10811,10335,8,1,1,0,1,0,7,3,1,0,0,0,585,2010-2011
7556,162533,108,1284317100,11343,10274,10,2,1,0,1,0,9,2,1,0,4,0,585,2010-2011
7557,162534,108,1284825600,10059,11194,17,1,1,0,1,0,10,2,1,0,1,0,585,2010-2011
7558,162535,108,1284835500,10420,11075,7,1,1,0,2,0,9,1,1,0,2,0,585,2010-2011
7559,162536,108,1284892200,10274,10456,7,0,0,0,1,0,3,0,0,0,1,0,585,2010-2011
7560,162537,108,1284901200,11077,10421,6,1,0,1,3,0,13,0,0,1,3,0,585,2010-2011
7561,162538,108,1284901200,10335,10052,1,0,0,0,3,0,11,1,1,0,1,0,585,2010-2011
7562,162539,108,1284901200,10759,10692,16,1,1,0,2,0,8,2,0,0,0,0,585,2010-2011
7563,162540,108,1284901200,10907,10811,10,1,0,0,2,0,12,1,1,0,5,0,585,2010-2011
