,match_id,status,competition_id,open_date,home_team,away_team,home_rank,home_score,home_half_score,home_red,home_yellow,home_corner,away_rank,away_score,away_half_score,away_red,away_yellow,away_corner
3152,103153,8,82,1333980000,10250,10024,7,4,0,0,0,0,9,0,0,0,2,0
3153,103154,8,82,1333989000,10411,10246,15,1,1,0,3,0,11,1,0,0,0,0
3154,103155,8,82,1333998000,10018,10180,10,1,0,0,1,0,5,1,1,0,3,0
3155,103156,8,82,1334084400,10006,10249,18,2,1,0,4,0,8,3,2,1,5,0
3156,103157,8,82,1334169900,10226,10215,20,0,0,1,3,0,3,3,2,0,0,0
3157,103158,8,82,1334169900,10181,10005,2,4,1,0,0,0,13,0,0,0,0,0
3158,103159,8,82,1334169900,10248,10135,19,1,0,0,1,0,1,0,0,0,2,0
3159,103160,8,82,1334170800,10290,11844,17,3,1,0,2,0,14,0,0,0,0,0
3160,103161,8,82,1324904400,10180,10018,4,1,0,0,1,0,13,1,0,0,1,0
3161,103162,8,82,1324911600,10135,10248,2,5,2,0,1,0,18,0,0,1,1,0
3162,103163,8,82,1324911600,10007,10136,19,0,0,0,1,0,7,2,0,0,1,0
3163,103164,8,82,1324911600,10024,10250,15,1,1,0,0,0,11,1,0,0,1,0
3164,103165,8,82,1324911600,10005,10181,10,0,0,0,0,0,1,0,0,0,1,0
3165,103166,8,82,1324911600,10249,10006,6,1,0,0,1,0,20,1,1,0,0,0
3166,103167,8,82,1324928700,10246,10411,8,0,0,0,3,0,12,0,0,0,0,0
3167,103168,8,82,1324998000,10215,10226,5,1,1,0,2,0,17,1,1,1,3,0
3168,103169,8,82,1325005200,11844,10290,14,1,1,0,1,0,16,1,0,0,3,0
3169,103170,8,82,1325014200,10184,10183,9,0,0,0,1,0,3,2,0,0,1,0
3170,103171,8,82,1325274300,10249,10136,6,3,1,0,0,0,7,1,1,0,2,0
3171,103172,8,82,1325335500,10135,10006,2,2,0,0,2,0,20,3,1,0,2,0
3172,103173,8,82,1325343600,10215,10290,5,1,0,0,2,0,16,0,0,0,2,0
3173,103174,8,82,1325343600,10007,10226,19,1,1,0,0,0,17,1,0,0,0,0
3174,103175,8,82,1325343600,11844,10183,14,1,0,0,1,0,3,1,1,0,2,0
3175,103176,8,82,1325343600,10180,10411,4,1,1,0,1,0,12,3,1,0,1,0
3176,103177,8,82,1325343600,10184,10018,11,1,0,0,0,0,13,1,1,0,0,0
3177,103178,8,82,1325343600,10246,10248,8,2,0,0,2,0,18,2,1,1,3,0
3178,103179,8,82,1325421000,10005,10250,11,0,0,0,0,0,12,1,0,0,2,0
3179,103180,8,82,1325430000,10024,10181,15,1,0,0,1,0,1,0,0,0,1,0
3180,103181,8,82,1336917600,10181,10290,1,3,1,0,0,0,17,2,0,1,1,0
3181,103182,8,82,1336917600,10246,10007,14,2,1,0,1,0,18,2,2,0,2,0
3182,103183,8,82,1336917600,11844,10249,12,1,0,0,1,0,8,0,0,0,1,0
3183,103184,8,82,1336917600,10005,10215,10,2,2,0,0,0,3,3,2,0,1,0
3184,103185,8,82,1336917600,10250,10136,7,3,2,1,2,0,5,1,0,0,1,0
3185,103186,8,82,1336917600,10024,10135,11,0,0,0,3,0,2,1,1,0,3,0
3186,103187,8,82,1336917600,10183,10018,4,2,1,0,0,0,9,0,0,0,2,0
3187,103188,8,82,1336917600,10248,10226,15,3,2,0,1,0,20,2,1,0,2,0
3188,103189,8,82,1336917600,10184,10411,13,2,2,0,1,0,16,0,0,0,2,0
3189,103190,8,82,1336917600,10180,10006,6,2,2,0,1,0,19,1,0,0,0,0
3190,103191,8,82,1321706700,10184,10215,9,1,1,0,3,0,7,2,1,0,0,0
3191,103192,8,82,1321714800,10024,10018,15,0,0,0,1,0,16,0,0,0,1,0
3192,103193,8,82,1321714800,10250,10226,17,2,1,0,1,0,13,1,1,0,2,0
3193,103194,8,82,1321714800,10248,10006,20,3,2,0,2,0,19,3,1,1,4,0
3194,103195,8,82,1321714800,10181,10136,1,3,2,0,0,0,3,1,0,0,0,0
3195,103196,8,82,1321714800,10005,10007,14,2,1,0,1,0,18,1,1,0,0,0
3196,103197,8,82,1321714800,10246,10290,12,2,1,0,4,0,11,3,2,0,2,0
3197,103198,8,82,1321723800,11844,10135,10,0,0,0,0,0,2,1,1,0,1,0
3198,103199,8,82,1321804800,10180,10249,4,1,0,0,3,0,7,2,1,0,2,0
3199,103200,8,82,1321905600,10183,10411,5,2,2,0,0,0,8,0,0,0,2,0
3200,103201,8,82,1322311500,10246,10006,14,3,1,0,0,0,19,1,0,0,0,0
3201,103202,8,82,1322319600,10180,10226,5,3,3,0,1,0,17,0,0,0,2,0
3202,103203,8,82,1322319600,10135,10136,2,1,0,0,1,0,4,1,0,1,5,0
3203,103204,8,82,1322319600,10007,10250,18,0,0,1,1,0,12,2,0,0,1,0
3204,103205,8,82,1322319600,10184,10290,11,2,1,0,1,0,9,1,0,0,0,0
3205,103206,8,82,1322319600,10024,10248,15,1,1,0,3,0,20,2,1,0,1,0
3206,103207,8,82,1322319600,10005,10183,10,1,1,0,2,0,3,3,1,0,1,0
3207,103208,8,82,1322328600,10215,10018,7,1,0,0,1,0,16,1,0,0,3,0
3208,103209,8,82,1322400600,11844,10411,14,0,0,0,3,0,10,0,0,0,4,0
3209,103210,8,82,1322409600,10249,10181,7,1,1,0,1,0,1,1,1,1,5,0
3210,103211,8,82,1319886000,10250,10135,13,0,0,0,3,0,2,1,1,0,0,0
3211,103212,8,82,1319888700,10180,10215,3,3,2,0,1,0,7,5,1,0,3,0
3212,103213,8,82,1319896800,10181,10226,1,3,0,1,2,0,16,1,0,0,1,0
3213,103214,8,82,1319896800,10184,10006,8,3,0,0,2,0,20,3,1,0,1,0
3214,103215,8,82,1319896800,10024,10411,14,2,1,0,1,0,11,2,1,0,3,0
3215,103216,8,82,1319896800,11844,10007,15,3,0,0,3,0,18,1,0,1,4,0
3216,103217,8,82,1319896800,10248,10018,19,0,0,0,2,0,17,2,1,0,5,0
