,match_id,type,team_info,won_count,drawn_count,lost_count,rate
14563,103641,2,2,11,2,2,0.733300
14564,103642,1,1,1,4,3,0.125000
14565,103642,1,2,3,4,1,0.375000
14566,103642,2,1,3,2,10,0.200000
14567,103642,2,2,5,6,4,0.333300
14568,103643,1,1,5,6,14,0.200000
14569,103643,1,2,14,6,5,0.560000
14570,103643,2,1,2,7,6,0.133300
14571,103643,2,2,6,4,5,0.400000
14572,103644,1,1,3,4,2,0.333300
14573,103644,1,2,2,4,3,0.222200
14574,103644,2,1,6,1,8,0.400000
14575,103644,2,2,4,5,6,0.266700
14576,103645,1,1,9,17,8,0.264700
14577,103645,1,2,8,17,9,0.235300
14578,103645,2,1,12,1,2,0.800000
14579,103645,2,2,12,2,1,0.800000
14580,103646,1,1,4,5,3,0.333300
14581,103646,1,2,3,5,4,0.250000
14582,103646,2,1,7,1,7,0.466700
14583,103646,2,2,4,3,8,0.266700
14584,103647,1,1,10,6,2,0.555600
14585,103647,1,2,2,6,10,0.111100
14586,103647,2,1,7,2,6,0.466700
14587,103647,2,2,7,6,2,0.466700
14588,103648,1,1,2,5,10,0.117600
14589,103648,1,2,10,5,2,0.588200
14590,103648,2,1,7,3,5,0.466700
14591,103648,2,2,11,2,2,0.733300
14592,103649,1,1,3,6,3,0.250000
14593,103649,1,2,3,6,3,0.250000
14594,103649,2,1,4,4,7,0.266700
14595,103649,2,2,4,6,5,0.266700
14596,103650,1,1,1,0,1,0.500000
14597,103650,1,2,1,0,1,0.500000
14598,103650,2,1,5,2,8,0.333300
14599,103650,2,2,8,4,3,0.533300
14600,103651,1,1,2,0,0,1.000000
14601,103651,1,2,0,0,2,0.000000
14602,103651,2,1,12,1,2,0.800000
14603,103651,2,2,2,5,8,0.133300
14604,103652,1,1,1,0,1,0.500000
14605,103652,1,2,1,0,1,0.500000
14606,103652,2,1,4,3,8,0.266700
14607,103652,2,2,2,7,6,0.133300
14608,103653,1,1,23,6,1,0.766700
14609,103653,1,2,1,6,23,0.033300
14610,103653,2,1,11,2,2,0.733300
14611,103653,2,2,7,3,5,0.466700
14612,103654,1,1,5,9,6,0.250000
14613,103654,1,2,6,9,5,0.300000
14614,103654,2,1,5,3,7,0.333300
14615,103654,2,2,8,1,6,0.533300
14616,103655,1,1,4,4,1,0.444400
14617,103655,1,2,1,4,4,0.111100
14618,103655,2,1,10,1,4,0.666700
14619,103655,2,2,5,2,8,0.333300
14620,103656,1,1,0,1,2,0.000000
14621,103656,1,2,2,1,0,0.666700
14622,103656,2,1,5,5,5,0.333300
14623,103656,2,2,5,1,9,0.333300
14624,103657,1,1,1,0,3,0.250000
14625,103657,1,2,3,0,1,0.750000
14626,103657,2,1,4,4,7,0.266700
14627,103657,2,2,10,2,3,0.666700
14628,103658,1,1,0,2,0,0.000000
14629,103658,1,2,0,2,0,0.000000
14630,103658,2,1,3,3,9,0.200000
14631,103658,2,2,5,0,10,0.333300
14632,103659,1,1,1,0,1,0.500000
14633,103659,1,2,1,0,1,0.500000
14634,103659,2,1,11,1,3,0.733300
14635,103659,2,2,4,7,4,0.266700
14636,103660,1,1,1,2,1,0.250000
14637,103660,1,2,1,2,1,0.250000
14638,103660,2,1,4,2,9,0.266700
14639,103660,2,2,5,2,8,0.333300
14640,103661,1,1,5,4,2,0.454500
14641,103661,1,2,2,4,5,0.181800
14642,103661,2,1,4,2,9,0.266700
14643,103661,2,2,10,2,3,0.666700
14644,103662,1,1,12,8,6,0.461500
14645,103662,1,2,6,8,12,0.230800
14646,103662,2,1,11,2,2,0.733300
14647,103662,2,2,6,4,5,0.400000
14648,103663,1,1,4,5,11,0.200000
14649,103663,1,2,11,5,4,0.550000
14650,103663,2,1,5,6,4,0.333300
14651,103663,2,2,8,3,4,0.533300
14652,103664,1,1,9,5,15,0.310300
14653,103664,1,2,15,5,9,0.517200
14654,103664,2,1,8,0,7,0.533300
14655,103664,2,2,12,2,1,0.800000
14656,103665,1,1,4,7,4,0.266700
14657,103665,1,2,4,7,4,0.266700
14658,103665,2,1,8,4,3,0.533300
14659,103665,2,2,6,4,5,0.400000
14660,103666,1,1,4,5,15,0.166700
14661,103666,1,2,15,5,4,0.625000
14662,103666,2,1,3,5,7,0.200000
14663,103666,2,2,11,1,3,0.733300
14664,103667,1,1,12,17,3,0.375000
14665,103667,1,2,3,17,12,0.093800
14666,103667,2,1,11,2,2,0.733300
14667,103667,2,2,10,1,4,0.666700
14668,103668,1,1,5,0,4,0.555600
14669,103668,1,2,4,0,5,0.444400
14670,103668,2,1,5,1,9,0.333300
14671,103668,2,2,6,1,8,0.400000
14672,103669,1,1,3,5,13,0.142900
14673,103669,1,2,13,5,3,0.619000
14674,103669,2,1,5,5,5,0.333300
14675,103669,2,2,13,0,2,0.866700
14676,103670,1,1,2,1,3,0.333300
14677,103670,1,2,3,1,2,0.500000
14678,103670,2,1,4,1,10,0.266700
14679,103670,2,2,3,3,9,0.200000
14680,103671,1,1,7,8,14,0.241400
14681,103671,1,2,14,8,7,0.482800
14682,103671,2,1,7,3,5,0.466700
14683,103671,2,2,8,4,3,0.533300
14684,103672,1,1,3,3,10,0.187500
14685,103672,1,2,10,3,3,0.625000
14686,103672,2,1,5,5,5,0.333300
14687,103672,2,2,8,0,7,0.533300
14688,103673,1,1,6,4,10,0.300000
14689,103673,1,2,10,4,6,0.500000
14690,103673,2,1,8,3,4,0.533300
14691,103673,2,2,2,6,7,0.133300
14692,103674,1,1,2,4,2,0.250000
14693,103674,1,2,2,4,2,0.250000
14694,103674,2,1,5,6,4,0.333300
14695,103674,2,2,3,5,7,0.200000
14696,103675,1,1,16,7,4,0.592600
14697,103675,1,2,4,7,16,0.148100
14698,103675,2,1,12,1,2,0.800000
14699,103675,2,2,7,2,6,0.466700
14700,103676,1,1,3,1,6,0.300000
14701,103676,1,2,6,1,3,0.600000
14702,103676,2,1,5,2,8,0.333300
14703,103676,2,2,9,4,2,0.600000
14704,103677,1,1,2,2,2,0.333300
14705,103677,1,2,2,2,2,0.333300
14706,103677,2,1,5,5,5,0.333300
14707,103677,2,2,4,2,9,0.266700
14708,103678,1,1,1,0,5,0.166700
14709,103678,1,2,5,0,1,0.833300
14710,103678,2,1,6,3,6,0.400000
14711,103678,2,2,5,1,9,0.333300
14712,103679,1,1,2,0,0,1.000000
14713,103679,1,2,0,0,2,0.000000
14714,103679,2,1,7,3,5,0.466700
14715,103679,2,2,2,5,8,0.133300
14716,103680,1,1,1,2,3,0.166700
14717,103680,1,2,3,2,1,0.500000
14718,103680,2,1,6,3,6,0.400000
14719,103680,2,2,2,7,6,0.133300
14720,103681,1,1,6,4,8,0.333300
14721,103681,1,2,8,4,6,0.444400
14722,103681,2,1,4,4,7,0.266700
14723,103681,2,2,5,8,2,0.333300
14724,103682,1,1,1,0,0,1.000000
14725,103682,1,2,0,0,1,0.000000
14726,103682,2,1,4,3,8,0.266700
14727,103682,2,2,6,6,3,0.400000
14728,103683,1,1,17,14,2,0.515200
14729,103683,1,2,2,14,17,0.060600
14730,103683,2,1,10,3,2,0.666700
14731,103683,2,2,4,4,7,0.266700
14732,103684,1,1,0,1,1,0.000000
14733,103684,1,2,1,1,0,0.500000
14734,103684,2,1,3,5,7,0.200000
14735,103684,2,2,7,3,5,0.466700
14736,103685,1,1,23,8,0,0.741900
14737,103685,1,2,0,8,23,0.000000
14738,103685,2,1,10,2,3,0.666700
14739,103685,2,2,7,6,2,0.466700
14740,103686,1,1,12,11,10,0.363600
14741,103686,1,2,10,11,12,0.303000
14742,103686,2,1,4,4,7,0.266700
14743,103686,2,2,9,2,4,0.600000
14744,103687,1,1,0,1,2,0.000000
14745,103687,1,2,2,1,0,0.666700
14746,103687,2,1,4,4,7,0.266700
14747,103687,2,2,6,3,6,0.400000
14748,103688,1,1,4,7,6,0.235300
14749,103688,1,2,6,7,4,0.352900
14750,103688,2,1,5,4,6,0.333300
14751,103688,2,2,7,6,2,0.466700
14752,103689,1,1,3,0,1,0.750000
14753,103689,1,2,1,0,3,0.250000
14754,103689,2,1,9,2,4,0.600000
14755,103689,2,2,3,5,7,0.200000
14756,103690,1,1,4,3,5,0.333300
14757,103690,1,2,5,3,4,0.416700
14758,103690,2,1,7,2,6,0.466700
14759,103690,2,2,7,4,4,0.466700
14760,103691,1,1,9,6,5,0.450000
14761,103691,1,2,5,6,9,0.250000
14762,103691,2,1,3,5,7,0.200000
14763,103691,2,2,2,6,7,0.133300
14764,103692,1,1,1,0,2,0.333300
14765,103692,1,2,2,0,1,0.666700
14766,103692,2,1,3,4,8,0.200000
14767,103692,2,2,9,2,4,0.600000
14768,103693,1,1,12,1,0,0.923100
14769,103693,1,2,0,1,12,0.000000
14770,103693,2,1,9,4,2,0.600000
14771,103693,2,2,5,2,8,0.333300
14772,103694,1,1,6,2,0,0.750000
14773,103694,1,2,0,2,6,0.000000
14774,103694,2,1,3,4,8,0.200000
14775,103694,2,2,4,3,8,0.266700
14776,103695,1,1,14,4,4,0.636400
14777,103695,1,2,4,4,14,0.181800
14778,103695,2,1,6,3,6,0.400000
14779,103695,2,2,4,9,2,0.266700
14780,103696,1,1,0,1,2,0.000000
14781,103696,1,2,2,1,0,0.666700
14782,103696,2,1,4,4,7,0.266700
14783,103696,2,2,7,5,3,0.466700
14784,103697,1,1,1,0,1,0.500000
14785,103697,1,2,1,0,1,0.500000
14786,103697,2,1,9,1,5,0.600000
14787,103697,2,2,5,5,5,0.333300
14788,103698,1,1,9,5,4,0.500000
14789,103698,1,2,4,5,9,0.222200
14790,103698,2,1,5,6,4,0.333300
14791,103698,2,2,4,3,8,0.266700
14792,103699,1,1,1,1,0,0.500000
14793,103699,1,2,0,1,1,0.000000
14794,103699,2,1,6,7,2,0.400000
14795,103699,2,2,5,4,6,0.333300
14796,103700,1,1,4,2,10,0.250000
14797,103700,1,2,10,2,4,0.625000
14798,103700,2,1,5,1,9,0.333300
14799,103700,2,2,10,2,3,0.666700
14800,103701,1,1,2,2,0,0.500000
14801,103701,1,2,0,2,2,0.000000
14802,103701,2,1,1,8,6,0.066700
14803,103701,2,2,5,3,7,0.333300
14804,103702,1,1,5,4,2,0.454500
14805,103702,1,2,2,4,5,0.181800
14806,103702,2,1,5,2,8,0.333300
14807,103702,2,2,7,3,5,0.466700
14808,103703,1,1,10,9,9,0.357100
14809,103703,1,2,9,9,10,0.321400
14810,103703,2,1,8,5,2,0.533300
14811,103703,2,2,10,1,4,0.666700
14812,103704,1,1,1,4,2,0.142900
14813,103704,1,2,2,4,1,0.285700
14814,103704,2,1,2,5,8,0.133300
14815,103704,2,2,5,3,7,0.333300
14816,103705,1,1,5,13,12,0.166700
14817,103705,1,2,12,13,5,0.400000
14818,103705,2,1,6,3,6,0.400000
14819,103705,2,2,6,3,6,0.400000
14820,103706,1,1,13,12,9,0.382400
14821,103706,1,2,9,12,13,0.264700
14822,103706,2,1,12,2,1,0.800000
14823,103706,2,2,12,1,2,0.800000
14824,103707,1,1,1,0,0,1.000000
14825,103707,1,2,0,0,1,0.000000
14826,103707,2,1,5,1,9,0.333300
14827,103707,2,2,5,3,7,0.333300
14828,103708,1,1,4,5,15,0.166700
14829,103708,1,2,15,5,4,0.625000
14830,103708,2,1,2,8,5,0.133300
14831,103708,2,2,10,2,3,0.666700
14832,103709,1,1,1,1,2,0.250000
14833,103709,1,2,2,1,1,0.500000
14834,103709,2,1,5,2,8,0.333300
14835,103709,2,2,6,3,6,0.400000
14836,103710,1,1,0,1,1,0.000000
14837,103710,1,2,1,1,0,0.500000
14838,103710,2,1,2,5,8,0.133300
14839,103710,2,2,4,4,7,0.266700
14840,103711,1,1,2,0,1,0.666700
14841,103711,1,2,1,0,2,0.333300
14842,103711,2,1,10,2,3,0.666700
14843,103711,2,2,5,6,4,0.333300
14844,103712,1,1,4,0,0,1.000000
14845,103712,1,2,0,0,4,0.000000
14846,103712,2,1,7,6,2,0.466700
14847,103712,2,2,4,5,6,0.266700
14848,103713,1,1,2,10,13,0.080000
14849,103713,1,2,13,10,2,0.520000
14850,103713,2,1,8,2,5,0.533300
14851,103713,2,2,6,3,6,0.400000
14852,103714,1,1,1,2,15,0.055600
14853,103714,1,2,15,2,1,0.833300
14854,103714,2,1,5,8,2,0.333300
14855,103714,2,2,11,2,2,0.733300
14856,103715,1,1,4,3,3,0.400000
14857,103715,1,2,3,3,4,0.300000
14858,103715,2,1,5,6,4,0.333300
14859,103715,2,2,7,3,5,0.466700
14860,103716,1,1,5,11,13,0.172400
14861,103716,1,2,13,11,5,0.448300
14862,103716,2,1,5,3,7,0.333300
14863,103716,2,2,8,2,5,0.533300
14864,103717,1,1,11,7,7,0.440000
14865,103717,1,2,7,7,11,0.280000
14866,103717,2,1,7,6,2,0.466700
14867,103717,2,2,4,3,8,0.266700
14868,103718,1,1,1,1,2,0.250000
14869,103718,1,2,2,1,1,0.500000
14870,103718,2,1,5,7,3,0.333300
14871,103718,2,2,8,5,2,0.533300
14872,103719,1,1,2,6,4,0.166700
14873,103719,1,2,4,6,2,0.333300
14874,103719,2,1,7,4,4,0.466700
14875,103719,2,2,9,2,4,0.600000
14876,103720,1,1,2,3,5,0.200000
14877,103720,1,2,5,3,2,0.500000
14878,103720,2,1,5,3,7,0.333300
14879,103720,2,2,3,5,7,0.200000
14880,103721,1,1,3,2,8,0.230800
14881,103721,1,2,8,2,3,0.615400
14882,103721,2,1,2,3,10,0.133300
14883,103721,2,2,3,3,9,0.200000
14884,103722,1,1,14,5,7,0.538500
14885,103722,1,2,7,5,14,0.269200
14886,103722,2,1,10,2,3,0.666700
14887,103722,2,2,3,4,8,0.200000
14888,103723,1,1,1,0,3,0.250000
14889,103723,1,2,3,0,1,0.750000
14890,103723,2,1,2,5,8,0.133300
14891,103723,2,2,9,2,4,0.600000
14892,103724,1,1,13,3,3,0.684200
14893,103724,1,2,3,3,13,0.157900
14894,103724,2,1,10,2,3,0.666700
14895,103724,2,2,6,4,5,0.400000
14896,103725,1,1,1,0,10,0.090900
14897,103725,1,2,10,0,1,0.909100
14898,103725,2,1,2,7,6,0.133300
14899,103725,2,2,8,4,3,0.533300
14900,103726,1,1,8,5,4,0.470600
14901,103726,1,2,4,5,8,0.235300
14902,103726,2,1,7,5,3,0.466700
14903,103726,2,2,4,4,7,0.266700
14904,103727,1,1,3,1,1,0.600000
14905,103727,1,2,1,1,3,0.200000
14906,103727,2,1,8,6,1,0.533300
14907,103727,2,2,4,3,8,0.266700
14908,103728,1,1,0,3,0,0.000000
14909,103728,1,2,0,3,0,0.000000
14910,103728,2,1,4,4,7,0.266700
14911,103728,2,2,2,5,8,0.133300
14912,103729,1,1,2,0,1,0.666700
14913,103729,1,2,1,0,2,0.333300
14914,103729,2,1,5,8,2,0.333300
14915,103729,2,2,7,6,2,0.466700
14916,103730,1,1,2,4,6,0.166700
14917,103730,1,2,6,4,2,0.500000
14918,103730,2,1,2,7,6,0.133300
14919,103730,2,2,7,4,4,0.466700
14920,103731,1,1,2,2,1,0.400000
14921,103731,1,2,1,2,2,0.200000
14922,103731,2,1,3,4,8,0.200000
14923,103731,2,2,2,2,11,0.133300
14924,103732,1,1,11,5,5,0.523800
14925,103732,1,2,5,5,11,0.238100
14926,103732,2,1,9,2,4,0.600000
14927,103732,2,2,5,3,7,0.333300
14928,103733,1,1,16,6,4,0.615400
14929,103733,1,2,4,6,16,0.153800
14930,103733,2,1,9,2,4,0.600000
14931,103733,2,2,3,4,8,0.200000
14932,103734,1,1,15,5,10,0.500000
14933,103734,1,2,10,5,15,0.333300
14934,103734,2,1,11,2,2,0.733300
14935,103734,2,2,8,4,3,0.533300
14936,103735,1,1,4,8,4,0.250000
14937,103735,1,2,4,8,4,0.250000
14938,103735,2,1,7,4,4,0.466700
14939,103735,2,2,7,5,3,0.466700
14940,103736,1,1,6,9,13,0.214300
14941,103736,1,2,13,9,6,0.464300
14942,103736,2,1,4,3,8,0.266700
14943,103736,2,2,10,1,4,0.666700
14944,103737,1,1,2,1,1,0.500000
14945,103737,1,2,1,1,2,0.250000
14946,103737,2,1,9,2,4,0.600000
14947,103737,2,2,2,3,10,0.133300
14948,103738,1,1,5,6,10,0.238100
14949,103738,1,2,10,6,5,0.476200
14950,103738,2,1,4,4,7,0.266700
14951,103738,2,2,4,5,6,0.266700
14952,103739,1,1,1,0,4,0.200000
14953,103739,1,2,4,0,1,0.800000
14954,103739,2,1,4,3,8,0.266700
14955,103739,2,2,10,2,3,0.666700
14956,103740,1,1,2,1,1,0.500000
14957,103740,1,2,1,1,2,0.250000
14958,103740,2,1,8,3,4,0.533300
14959,103740,2,2,2,6,7,0.133300
14960,103741,1,1,0,2,7,0.000000
14961,103741,1,2,7,2,0,0.777800
14962,103741,2,1,2,6,7,0.133300
14963,103741,2,2,8,5,2,0.533300
14964,103742,1,1,0,1,13,0.000000
14965,103742,1,2,13,1,0,0.928600
14966,103742,2,1,5,4,6,0.333300
14967,103742,2,2,9,2,4,0.600000
14968,103743,1,1,7,7,4,0.388900
14969,103743,1,2,4,7,7,0.222200
14970,103743,2,1,7,7,1,0.466700
14971,103743,2,2,3,7,5,0.200000
14972,103744,1,1,5,3,5,0.384600
14973,103744,1,2,5,3,5,0.384600
14974,103744,2,1,4,4,7,0.266700
14975,103744,2,2,6,4,5,0.400000
14976,103745,1,1,2,1,1,0.500000
14977,103745,1,2,1,1,2,0.250000
14978,103745,2,1,6,3,6,0.400000
14979,103745,2,2,3,7,5,0.200000
14980,103746,1,1,4,4,15,0.173900
14981,103746,1,2,15,4,4,0.652200
14982,103746,2,1,7,6,2,0.466700
14983,103746,2,2,10,3,2,0.666700
14984,103747,1,1,16,5,4,0.640000
14985,103747,1,2,4,5,16,0.160000
14986,103747,2,1,9,2,4,0.600000
14987,103747,2,2,4,5,6,0.266700
14988,103748,1,1,15,2,2,0.789500
14989,103748,1,2,2,2,15,0.105300
14990,103748,2,1,10,3,2,0.666700
14991,103748,2,2,8,4,3,0.533300
14992,103749,1,1,3,1,1,0.600000
14993,103749,1,2,1,1,3,0.200000
14994,103749,2,1,7,5,3,0.466700
14995,103749,2,2,2,6,7,0.133300
14996,103750,1,1,1,1,1,0.333300
14997,103750,1,2,1,1,1,0.333300
14998,103750,2,1,4,5,6,0.266700
14999,103750,2,2,5,3,7,0.333300
15000,103751,1,1,0,0,2,0.000000
15001,103751,1,2,2,0,0,1.000000
15002,103751,2,1,2,3,10,0.133300
15003,103751,2,2,3,5,7,0.200000
15004,103752,1,1,2,0,3,0.400000
15005,103752,1,2,3,0,2,0.600000
15006,103752,2,1,5,7,3,0.333300
15007,103752,2,2,8,3,4,0.533300
15008,103753,1,1,13,12,5,0.433300
15009,103753,1,2,5,12,13,0.166700
15010,103753,2,1,7,6,2,0.466700
15011,103753,2,2,8,3,4,0.533300
15012,103754,1,1,13,11,2,0.500000
15013,103754,1,2,2,11,13,0.076900
15014,103754,2,1,8,5,2,0.533300
15015,103754,2,2,4,4,7,0.266700
15016,103755,1,1,3,3,5,0.272700
15017,103755,1,2,5,3,3,0.454500
15018,103755,2,1,1,6,8,0.066700
15019,103755,2,2,7,3,5,0.466700
15020,103756,1,1,0,0,5,0.000000
15021,103756,1,2,5,0,0,1.000000
15022,103756,2,1,3,4,8,0.200000
15023,103756,2,2,6,6,3,0.400000
15024,103757,1,1,1,6,24,0.032300
15025,103757,1,2,24,6,1,0.774200
15026,103757,2,1,7,5,3,0.466700
15027,103757,2,2,9,2,4,0.600000
15028,103758,1,1,10,5,3,0.555600
15029,103758,1,2,3,5,10,0.166700
15030,103758,2,1,8,3,4,0.533300
15031,103758,2,2,2,6,7,0.133300
15032,103759,1,1,1,1,1,0.333300
15033,103759,1,2,1,1,1,0.333300
15034,103759,2,1,3,5,7,0.200000
15035,103759,2,2,2,7,6,0.133300
15036,103760,1,1,0,0,3,0.000000
15037,103760,1,2,3,0,0,1.000000
15038,103760,2,1,5,3,7,0.333300
15039,103760,2,2,9,5,1,0.600000
15040,103761,1,1,2,1,1,0.500000
15041,103761,1,2,1,1,2,0.250000
15042,103761,2,1,4,5,6,0.266700
15043,103761,2,2,4,7,4,0.266700
15044,103762,1,1,7,9,5,0.333300
15045,103762,1,2,5,9,7,0.238100
15046,103762,2,1,3,5,7,0.200000
15047,103762,2,2,4,6,5,0.266700
15048,103763,1,1,1,1,1,0.333300
15049,103763,1,2,1,1,1,0.333300
15050,103763,2,1,8,5,2,0.533300
15051,103763,2,2,2,4,9,0.133300
15052,103764,1,1,3,6,4,0.230800
15053,103764,1,2,4,6,3,0.307700
15054,103764,2,1,8,2,5,0.533300
15055,103764,2,2,8,5,2,0.533300
15056,103765,1,1,2,7,10,0.105300
15057,103765,1,2,10,7,2,0.526300
15058,103765,2,1,9,2,4,0.600000
15059,103765,2,2,7,4,4,0.466700
15060,103766,1,1,1,4,5,0.100000
15061,103766,1,2,5,4,1,0.500000
15062,103766,2,1,3,6,6,0.200000
15063,103766,2,2,6,6,3,0.400000
15064,103767,1,1,6,1,1,0.750000
15065,103767,1,2,1,1,6,0.125000
15066,103767,2,1,3,4,8,0.200000
15067,103767,2,2,2,5,8,0.133300
15068,103768,1,1,2,3,2,0.285700
15069,103768,1,2,2,3,2,0.285700
15070,103768,2,1,3,5,7,0.200000
15071,103768,2,2,5,5,5,0.333300
15072,103769,1,1,8,5,6,0.421100
15073,103769,1,2,6,5,8,0.315800
15074,103769,2,1,10,1,4,0.666700
15075,103769,2,2,4,5,6,0.266700
15076,103770,1,1,0,1,1,0.000000
15077,103770,1,2,1,1,0,0.500000
15078,103770,2,1,7,3,5,0.466700
15079,103770,2,2,2,5,8,0.133300
15080,103771,1,1,3,2,2,0.428600
15081,103771,1,2,2,2,3,0.285700
15082,103771,2,1,3,5,7,0.200000
15083,103771,2,2,9,5,1,0.600000
15084,103772,1,1,1,0,2,0.333300
15085,103772,1,2,2,0,1,0.666700
15086,103772,2,1,4,3,8,0.266700
15087,103772,2,2,6,6,3,0.400000
15088,103773,1,1,1,8,23,0.031200
15089,103773,1,2,23,8,1,0.718800
15090,103773,2,1,10,3,2,0.666700
15091,103773,2,2,10,1,4,0.666700
15092,103774,1,1,11,11,12,0.323500
15093,103774,1,2,12,11,11,0.352900
15094,103774,2,1,8,3,4,0.533300
15095,103774,2,2,7,5,3,0.466700
15096,103775,1,1,2,15,17,0.058800
15097,103775,1,2,17,15,2,0.500000
15098,103775,2,1,6,5,4,0.400000
15099,103775,2,2,8,6,1,0.533300
15100,103776,1,1,1,2,0,0.333300
15101,103776,1,2,0,2,1,0.000000
15102,103776,2,1,2,6,7,0.133300
15103,103776,2,2,2,8,5,0.133300
15104,103777,1,1,13,13,5,0.419400
15105,103777,1,2,5,13,13,0.161300
15106,103777,2,1,7,5,3,0.466700
15107,103777,2,2,6,5,4,0.400000
15108,103778,1,1,11,2,4,0.647100
15109,103778,1,2,4,2,11,0.235300
15110,103778,2,1,10,1,4,0.666700
15111,103778,2,2,3,4,8,0.200000
15112,103779,1,1,1,1,1,0.333300
15113,103779,1,2,1,1,1,0.333300
15114,103779,2,1,4,5,6,0.266700
15115,103779,2,2,2,7,6,0.133300
15116,103780,1,1,2,4,6,0.166700
15117,103780,1,2,6,4,2,0.500000
15118,103780,2,1,2,5,8,0.133300
15119,103780,2,2,3,4,8,0.200000
15120,103781,1,1,4,6,9,0.210500
15121,103781,1,2,9,6,4,0.473700
15122,103781,2,1,4,4,7,0.266700
15123,103781,2,2,7,3,5,0.466700
15124,103782,1,1,0,2,3,0.000000
15125,103782,1,2,3,2,0,0.600000
15126,103782,2,1,2,5,8,0.133300
15127,103782,2,2,3,6,6,0.200000
15128,103783,1,1,0,2,1,0.000000
15129,103783,1,2,1,2,0,0.333300
15130,103783,2,1,2,8,5,0.133300
15131,103783,2,2,10,2,3,0.666700
15132,103784,1,1,9,10,10,0.310300
15133,103784,1,2,10,10,9,0.344800
15134,103784,2,1,6,6,3,0.400000
15135,103784,2,2,10,3,2,0.666700
15136,103785,1,1,3,4,1,0.375000
15137,103785,1,2,1,4,3,0.125000
15138,103785,2,1,8,6,1,0.533300
15139,103785,2,2,4,3,8,0.266700
15140,103786,1,1,10,12,13,0.285700
15141,103786,1,2,13,12,10,0.371400
15142,103786,2,1,8,6,1,0.533300
15143,103786,2,2,8,3,4,0.533300
15144,103787,1,1,3,2,7,0.250000
15145,103787,1,2,7,2,3,0.583300
15146,103787,2,1,8,6,1,0.533300
15147,103787,2,2,7,5,3,0.466700
15148,103788,1,1,3,7,7,0.176500
15149,103788,1,2,7,7,3,0.411800
15150,103788,2,1,7,3,5,0.466700
15151,103788,2,2,9,4,2,0.600000
15152,103789,1,1,3,1,3,0.428600
15153,103789,1,2,3,1,3,0.428600
15154,103789,2,1,2,7,6,0.133300
15155,103789,2,2,4,4,7,0.266700
15156,103790,1,1,14,4,4,0.636400
15157,103790,1,2,4,4,14,0.181800
15158,103790,2,1,6,6,3,0.400000
15159,103790,2,2,4,4,7,0.266700
15160,103791,1,1,12,4,6,0.545500
15161,103791,1,2,6,4,12,0.272700
15162,103791,2,1,3,6,6,0.200000
15163,103791,2,2,2,6,7,0.133300
15164,103792,1,1,2,2,5,0.222200
15165,103792,1,2,5,2,2,0.555600
15166,103792,2,1,4,5,6,0.266700
15167,103792,2,2,5,5,5,0.333300
15168,103793,1,1,0,1,1,0.000000
15169,103793,1,2,1,1,0,0.500000
15170,103793,2,1,2,5,8,0.133300
15171,103793,2,2,9,5,1,0.600000
15172,103794,1,1,6,3,4,0.461500
15173,103794,1,2,4,3,6,0.307700
15174,103794,2,1,9,3,3,0.600000
15175,103794,2,2,4,4,7,0.266700
15176,103795,1,1,11,9,16,0.305600
15177,103795,1,2,16,9,11,0.444400
15178,103795,2,1,8,3,4,0.533300
15179,103795,2,2,10,1,4,0.666700
15180,103796,1,1,3,2,4,0.333300
15181,103796,1,2,4,2,3,0.444400
15182,103796,2,1,2,5,8,0.133300
15183,103796,2,2,5,4,6,0.333300
15184,103797,1,1,3,0,0,1.000000
15185,103797,1,2,0,0,3,0.000000
15186,103797,2,1,9,1,5,0.600000
15187,103797,2,2,2,7,6,0.133300
15188,103798,1,1,4,3,2,0.444400
15189,103798,1,2,2,3,4,0.222200
15190,103798,2,1,5,3,7,0.333300
15191,103798,2,2,3,6,6,0.200000
15192,103799,1,1,0,1,2,0.000000
15193,103799,1,2,2,1,0,0.666700
15194,103799,2,1,4,4,7,0.266700
15195,103799,2,2,6,6,3,0.400000
15196,103800,1,1,6,6,6,0.333300
15197,103800,1,2,6,6,6,0.333300
15198,103800,2,1,6,5,4,0.400000
15199,103800,2,2,7,4,4,0.466700
15200,103801,1,1,0,1,1,0.000000
15201,103801,1,2,1,1,0,0.500000
15202,103801,2,1,4,4,7,0.266700
15203,103801,2,2,2,5,8,0.133300
15204,103802,1,1,3,11,15,0.103400
15205,103802,1,2,15,11,3,0.517200
15206,103802,2,1,10,3,2,0.666700
15207,103802,2,2,9,2,4,0.600000
15208,103803,1,1,7,5,0,0.583300
15209,103803,1,2,0,5,7,0.000000
15210,103803,2,1,9,5,1,0.600000
15211,103803,2,2,9,6,0,0.600000
15212,103804,1,1,10,3,5,0.555600
15213,103804,1,2,5,3,10,0.277800
15214,103804,2,1,5,5,5,0.333300
15215,103804,2,2,2,5,8,0.133300
15216,103805,1,1,5,2,2,0.555600
15217,103805,1,2,2,2,5,0.222200
15218,103805,2,1,2,6,7,0.133300
15219,103805,2,2,4,5,6,0.266700
15220,103806,1,1,1,1,3,0.200000
15221,103806,1,2,3,1,1,0.600000
15222,103806,2,1,5,6,4,0.333300
15223,103806,2,2,9,2,4,0.600000
15224,103807,1,1,0,2,1,0.000000
15225,103807,1,2,1,2,0,0.333300
15226,103807,2,1,5,4,6,0.333300
15227,103807,2,2,5,6,4,0.333300
